Bucket,Symbol,Date,Action,Price,Shares,TradeValue,Taxes
NiftyMicroCap250,SYMPHONY.ns,2023-06-21 11:31:12.501297,Buy,914.0,1.0,914.0,0.5011112852
NiftyMicroCap250,ELECTCAST.ns,2023-06-21 11:33:49.233765,Buy,58.79999923706055,17.0,999.5999870300292,0.5480424881690605
NiftyMicroCap250,GREENPLY.ns,2023-06-21 11:34:00.740098,Sell,177.0500030517578,5.0,885.2500152587891,0.3525612645269927
NiftyMicroCap250,IPL.ns,2023-06-21 11:34:12.361937,Buy,229.8500061035156,4.0,919.4000244140624,0.5040719123052978
NiftyMicroCap250,ICIL.ns,2023-06-21 11:34:12.986939,Sell,199.8999938964844,4.0,799.5999755859375,0.3184501255568115
NiftyMicroCap250,PSPPROJECT.ns,2023-06-21 11:34:42.665288,Buy,785.5499877929688,1.0,785.5499877929688,0.430687050297351
NiftyMicroCap250,LAOPALA.ns,2023-06-21 11:51:26.408021,Sell,435.5499877929688,2.0,871.0999755859375,0.3469258442568114
NiftyMicroCap250,HEMIPROP.ns,2023-06-21 12:00:18.968380,Buy,99.3000030517578,10.0,993.000030517578,0.5444239841316223
NiftyMicroCap250,IONEXCHANG.ns,2023-06-21 12:00:27.829914,Buy,395.75,2.0,791.5,0.4339492146999999
NiftyMicroCap250,ALOKINDS.ns,2023-06-21 12:16:56.103133,Buy,17.799999237060547,56.0,996.7999572753906,0.5465073388157287
NiftyMicroCap250,HINDWAREAP.ns,2023-06-21 12:17:38.819161,Buy,521.7999877929688,1.0,521.7999877929688,0.286083000547351
NiftyMicroCap250,GREENPLY.ns,2023-06-21 12:21:26.394050,Buy,177.25,5.0,886.25,0.4858970202499999
NiftyMicroCap250,RELIGARE.ns,2023-06-21 12:22:28.409064,Buy,173.5,5.0,867.5,0.4756171115
NiftyMicroCap250,CARTRADE.ns,2023-06-21 12:25:13.816553,Buy,489.25,2.0,978.5,0.5364741713
NiftyMicroCap250,MIDHANI.ns,2023-06-21 12:26:05.739783,Sell,292.54998779296875,3.0,877.6499633789062,0.3495344541852173
NiftyMicroCap250,DBL.ns,2023-06-21 12:42:32.225194,Buy,246.3999938964844,4.0,985.5999755859376,0.5403668166947021
NiftyMicroCap250,SPLPETRO.ns,2023-06-21 12:43:50.508105,Sell,452.8999938964844,2.0,905.7999877929688,0.3607455335784057
NiftyMicroCap250,SYRMA.ns,2023-06-21 12:51:45.249819,Sell,443.2000122070313,2.0,886.4000244140625,0.3530192692431885
NiftyMicroCap250,GREENPLY.ns,2023-06-21 13:02:26.596267,Sell,180.0,5.0,900.0,0.3584356199999999
NiftyMicroCap250,JAICORPLTD.ns,2023-06-21 13:02:41.514749,Buy,173.5,5.0,867.5,0.4756171115
NiftyMicroCap250,SIYSIL.ns,2023-06-21 13:11:24.131905,Sell,551.4000244140625,1.0,551.4000244140625,0.2196015662431884
NiftyMicroCap250,CHOICEIN.ns,2023-06-21 13:26:35.916773,Buy,384.2000122070313,2.0,768.4000244140625,0.4212843805052979
NiftyMicroCap250,KRSNAA.ns,2023-06-21 13:32:14.571230,Sell,578.4000244140625,1.0,578.4000244140625,0.2303546348431884
NiftyMicroCap250,MOIL.ns,2023-06-21 13:32:18.170144,Buy,164.0,6.0,984.0,0.5394896111999999
NiftyMicroCap250,LGBBROSLTD.ns,2023-06-21 13:37:21.289156,Sell,986.9000244140624,1.0,986.9000244140624,0.3930445801431884
NiftyMicroCap250,LAOPALA.ns,2023-06-21 13:37:22.605269,Buy,440.0,2.0,880.0,0.4824703839999998
