Symbol,Date,NewsSentiment,Signal_strength,Close,High,Low,Resistance,Support,52High,52Low,Trend,Alpha,Beta,Bucket
LICI.NS,2023-06-21,0.0,0.38,636.05,639.75,633.05,636.05,562.1,739.95,531.85,Bullish,0.002400448264276218,0.22452995361422712,Nifty100
PATANJALI.ns,2023-06-21,0.0,0.25,1178.45,1201.0,1153.0,1178.45,931.2,1445.75,881.75,Bullish,0.004736382275435063,0.6116713907035806,NIFTYMIDCAP100
PEL.ns,2023-06-21,0.0,0.38,950.15,970.7,903.95,950.15,738.0,950.15,634.65,Bullish,0.002574071955396282,2.4042694624114582,NIFTYMIDCAP100
ICICIPRULI.NS,2023-06-21,0.0,0.38,567.9,571.95,560.6,567.9,421.5,567.9,384.05,Bullish,0.010526321110076165,1.9180204701874526,Nifty100
PFC.ns,2023-06-21,0.0,0.44,208.8,211.9,204.2,208.8,163.3,208.8,101.8,Bullish,0.009877455828110877,0.24602413169660856,NIFTYMIDCAP100
RECLTD.ns,2023-06-21,0.0,0.38,163.85,168.85,160.6,163.85,127.4,163.85,91.65,Bullish,0.008956077269305033,0.5814981640063985,NIFTYMIDCAP100
SHRIRAMFIN.ns,2023-06-21,0.0,0.31,1734.35,1793.55,1675.0,1734.35,1306.0,1734.35,1183.9,Bullish,0.00862665050597108,1.0845249978707796,NIFTYMIDCAP100
SYNGENE.ns,2023-06-21,0.0,0.25,745.45,751.75,742.9,749.65,690.95,749.65,538.2,Bullish,0.0020828439010085395,0.08276135657088722,NIFTYMIDCAP100
TATACOMM.ns,2023-06-21,0.0,0.5,1613.55,1630.0,1586.35,1639.8,1210.8,1639.8,1163.7,Bullish,0.003261659429189559,2.6620024365133084,NIFTYMIDCAP100
MUTHOOTFIN.NS,2023-06-21,0.0,0.31,1231.1,1239.6,1186.1,1231.1,1022.5,1231.1,915.8,Bullish,0.004662176382398746,0.45529421971292344,Nifty100
TORNTPOWER.ns,2023-06-21,0.0,0.31,660.8,667.6,656.0,687.75,521.5,687.75,435.25,Bullish,0.0025922990158520013,1.8825849044760563,NIFTYMIDCAP100
NTPC.NS,2023-06-21,0.0,0.56,187.5,188.7,186.5,188.2,171.85,188.2,163.0,Bullish,0.0032593805653602583,0.3268008059710277,Nifty100
NESTLEIND.NS,2023-06-21,0.0,0.44,22891.6,23069.7,22765.0,22968.55,21275.0,22968.55,17993.35,Bullish,0.0018118604288728446,0.9121446890957506,Nifty100
TIINDIA.ns,2023-06-21,0.0,0.38,3171.55,3200.0,3050.0,3171.55,2650.0,3171.55,2419.45,Bullish,0.005491567130841852,0.7148805756023143,NIFTYMIDCAP100
PIIND.NS,2023-06-21,0.0,0.44,3972.45,4011.15,3859.75,3972.45,3165.1,3972.45,2903.7,Bullish,0.005936713715553411,1.2679138371278955,Nifty100
POWERGRID.NS,2023-06-21,0.0,0.38,258.2,259.05,248.75,258.2,230.0,258.2,208.1,Bullish,0.004076826267274593,0.1777341581525185,Nifty100
PGHH.NS,2023-06-21,0.0,0.25,13933.95,13980.0,13799.95,13994.65,13362.0,14535.95,13311.2,Bearish,0.0016506583638724263,0.2005924849641744,Nifty100
SBILIFE.NS,2023-06-21,0.0,0.31,1294.95,1306.3,1286.25,1295.35,1142.55,1323.1,1062.65,Bullish,0.002093367922663041,1.707895419720162,Nifty100
ZYDUSLIFE.ns,2023-06-21,0.0,0.38,560.1,564.8,552.3,560.1,484.95,560.1,392.25,Bullish,0.0037645116327366763,0.45075604238943373,NIFTYMIDCAP100
MOTHERSON.NS,2023-06-21,0.0,0.31,85.85,86.2,82.45,85.85,77.3,85.85,62.1,Bullish,0.0020137732442140985,0.40453802890439694,Nifty100
SIEMENS.NS,2023-06-21,0.0,0.44,3802.25,3859.9,3780.1,3832.25,3314.05,3891.2,2740.05,Bullish,0.002893932623383981,0.9707655743971382,Nifty100
TATACONSUM.NS,2023-06-21,0.0,0.56,860.15,877.2,853.05,865.0,756.45,865.0,687.55,Bullish,0.00220005860389734,1.7500784393327653,Nifty100
TATAMOTORS.NS,2023-06-21,0.0,0.31,581.4,585.9,574.5,583.25,504.75,583.25,378.35,Bullish,0.00527381001369319,0.6878480210481553,Nifty100
TATAPOWER.NS,2023-06-21,0.0,0.31,224.3,226.0,222.6,224.95,201.8,231.35,183.95,Bullish,0.0016871248045013428,0.9283148958225713,Nifty100
TATASTEEL.NS,2023-06-21,0.0,0.38,113.9,114.9,112.85,114.25,104.05,123.55,99.55,Bullish,0.001045381583222611,1.9343918804470404,Nifty100
TECHM.NS,2023-06-21,0.0,0.25,1119.9,1120.75,1104.1,1123.1,1045.05,1144.2,986.15,Bullish,0.00014216935820962064,0.5472893799971048,Nifty100
TITAN.NS,2023-06-21,0.0,0.31,2971.1,2985.0,2958.15,2974.0,2670.0,2974.0,2308.1,Bullish,0.002719199505493821,1.2620948546575643,Nifty100
ULTRACEMCO.NS,2023-06-21,0.0,0.31,8241.55,8352.65,8227.0,8358.3,7585.1,8358.3,6181.75,Bullish,0.00251793423025391,0.9356249294324237,Nifty100
MCDOWELL-N.NS,2023-06-21,0.0,0.44,896.4,906.55,892.7,909.35,781.0,941.85,735.65,Bullish,0.0017259519779795405,0.9528181052135706,Nifty100
