Symbol,Date,NewsSentiment,Signal_strength,Close,High,Low,Resistance,Support,52High,52Low,Trend,Alpha,Beta,Bucket
SIS.ns,2023-06-23,0.0,0.5,419.75,426.35,415.0,419.75,378.6,424.25,320.65,Bullish,1,1,NiftyMicroCap250
SAFARI.ns,2023-06-23,0.0,0.25,2916.15,2990.0,2900.0,3025.05,2504.95,3025.05,1595.35,Bullish,1,1,NiftyMicroCap250
SAGCEM.ns,2023-06-23,0.0,0.31,221.55,227.25,218.65,225.65,194.05,258.95,181.25,Bullish,1,1,NiftyMicroCap250
SARDAEN.ns,2023-06-23,0.0,0.31,1347.5,1385.55,1340.0,1427.45,1115.15,1427.45,818.8,Bullish,1,1,NiftyMicroCap250
SOTL.ns,2023-06-23,0.0,0.25,288.45,298.9,285.1,303.4,269.6,340.9,236.9,Bearish,1,1,NiftyMicroCap250
SCHNEIDER.ns,2023-06-23,0.0,0.38,248.65,261.7,245.75,260.75,184.65,260.75,140.1,Bullish,1,1,NiftyMicroCap250
SHANTIGEAR.ns,2023-06-23,0.0,0.44,472.45,492.0,462.25,473.85,420.0,473.85,305.7,Bullish,1,1,NiftyMicroCap250
SHAREINDIA.ns,2023-06-23,0.0,0.25,1276.55,1291.45,1268.0,1304.6,1230.3,1384.25,1010.25,Bullish,1,1,NiftyMicroCap250
SHILPAMED.ns,2023-06-23,0.0,0.38,249.15,262.2,246.8,264.95,228.5,341.7,228.2,Bearish,1,1,NiftyMicroCap250
SBCL.ns,2023-06-23,0.0,0.25,627.1,654.95,625.0,667.6,483.0,667.6,362.0,Bullish,1,1,NiftyMicroCap250
STARCEMENT.ns,2023-06-23,0.0,0.44,142.7,144.0,138.15,148.15,124.2,148.15,101.65,Bullish,1,1,NiftyMicroCap250
SSWL.ns,2023-06-23,0.0,0.38,192.05,200.0,190.5,193.15,145.95,193.15,130.95,Bullish,1,1,NiftyMicroCap250
STAR.ns,2023-06-23,0.0,0.44,412.95,417.25,407.5,421.95,346.15,421.95,271.7,Bullish,1,1,NiftyMicroCap250
SUDARSCHEM.ns,2023-06-23,0.0,0.25,497.15,499.8,485.85,507.9,390.2,507.9,360.1,Bullish,1,1,NiftyMicroCap250
SULA.ns,2023-06-23,0.0,0.38,466.3,475.85,461.0,469.6,395.1,469.6,310.75,Bullish,1,1,NiftyMicroCap250
SPLPETRO.ns,2023-06-23,0.0,0.44,450.75,455.0,444.0,471.4,354.55,471.4,343.45,Bullish,1,1,NiftyMicroCap250
SURYAROSNI.ns,2023-06-23,0.0,0.5,837.1,845.0,821.05,838.75,749.4,850.35,407.4,Bullish,1,1,NiftyMicroCap250
TATVA.ns,2023-06-23,0.0,0.56,1809.0,1848.7,1795.0,1829.6,1600.55,2502.75,1613.65,Bullish,1,1,NiftyMicroCap250
TEGA.ns,2023-06-23,0.0,0.38,944.4,964.3,931.55,976.2,737.8,976.2,529.4,Bullish,1,1,NiftyMicroCap250
THOMASCOOK.ns,2023-06-23,0.0,0.38,74.95,77.75,74.6,79.1,59.4,83.25,53.15,Bullish,1,1,NiftyMicroCap250
THYROCARE.ns,2023-06-23,0.0,0.38,491.75,521.7,487.7,528.35,448.0,700.85,419.9,Bullish,1,1,NiftyMicroCap250
TIDEWATER.ns,2023-06-23,0.0,0.25,965.05,984.6,963.05,983.35,857.9,1107.15,815.65,Bullish,1,1,NiftyMicroCap250
TIMETECHNO.ns,2023-06-23,0.0,0.62,119.1,120.9,116.5,122.2,81.4,122.2,69.9,Bullish,1,1,NiftyMicroCap250
TIPSINDLTD.ns,2023-06-23,0.0,0.38,220.75,235.15,217.9,242.25,164.0,242.25,144.01,Bullish,1,1,NiftyMicroCap250
TWL.ns,2023-06-23,0.0,0.25,469.6,486.0,464.75,483.3,321.0,483.3,153.3,Bullish,1,1,NiftyMicroCap250
UJJIVAN.ns,2023-06-23,0.0,0.25,385.7,391.85,382.0,404.5,317.55,404.5,234.1,Bullish,1,1,NiftyMicroCap250
USHAMART.ns,2023-06-23,0.0,0.25,269.4,277.9,266.05,285.95,223.8,285.95,126.9,Bullish,1,1,NiftyMicroCap250
VSTIND.ns,2023-06-23,0.0,0.38,3470.65,3542.95,3450.05,3525.35,3256.0,3794.4,2940.8,Bullish,1,1,NiftyMicroCap250
WABAG.ns,2023-06-23,0.0,0.25,490.95,507.2,482.5,496.9,389.0,496.9,257.25,Bullish,1,1,NiftyMicroCap250
VOLTAMP.ns,2023-06-23,0.0,0.25,3962.05,4028.95,3922.35,4280.05,3267.2,4280.05,2416.8,Bullish,1,1,NiftyMicroCap250
WELENT.ns,2023-06-23,0.0,0.38,202.7,210.0,201.0,209.2,145.55,209.2,118.7,Bullish,1,1,NiftyMicroCap250
WOCKPHARMA.ns,2023-06-23,0.0,0.5,228.85,237.45,215.25,234.85,167.0,244.4,149.3,Bullish,1,1,NiftyMicroCap250
EMUDHRA.ns,2023-06-23,0.0,0.25,405.3,411.95,396.25,437.9,360.65,437.9,210.4,Bullish,1,1,NiftyMicroCap250
