Symbol,Date,NewsSentiment,Signal_strength,Close,High,Low,Resistance,Support,52High,52Low,Trend,Alpha,Beta,Bucket
CESC.ns,2023-06-22,-0.04,0.44,72.9,73.5,72.6,73.1,68.7,81.2,63.2,Bullish,1,1,Niftysmallcap100
APOLLOPIPE.ns,2023-06-22,0.0,0.38,721.0,739.1,712.05,733.65,600.0,733.65,467.5,Bullish,1,1,NiftyMicroCap250
BHARATFORG.ns,2023-06-22,0.25,0.27,814.95,827.65,811.3,837.85,752.85,908.65,747.8,Bullish,0.002713634453524106,0.18108021354000567,NIFTYMIDCAP100
ARVINDFASN.ns,2023-06-22,0.0,0.38,338.15,347.75,335.7,341.55,263.95,374.65,265.85,Bullish,1,1,NiftyMicroCap250
BHEL.ns,2023-06-22,0.08,0.26,85.75,87.2,85.1,87.95,77.25,90.55,61.55,Bullish,0.003513962758730331,0.3544491147501518,NIFTYMIDCAP100
BERGEPAINT.NS,2023-06-22,0.0,0.5,670.05,689.0,668.5,683.5,615.05,683.5,539.5,Bullish,0.0012091448745495034,0.718395264282649,Nifty100
ARVIND.ns,2023-06-22,0.0,0.31,137.85,139.0,130.5,137.85,117.15,137.85,79.85,Bullish,1,1,NiftyMicroCap250
CARBORUNIV.ns,2023-06-22,0.15,0.26,1219.55,1240.0,1180.0,1238.7,1134.75,1238.7,800.5,Bullish,1,1,Niftysmallcap100
BEL.NS,2023-06-22,0.0,0.56,123.45,127.35,122.8,125.2,105.7,125.2,88.95,Bullish,0.005250394292606984,0.6131491350007606,Nifty100
BPCL.NS,2023-06-22,-0.03,0.37,373.4,378.7,371.15,378.9,354.6,378.9,292.15,Bullish,0.0007864284426209331,0.6355742272564535,Nifty100
ASTRAMICRO.ns,2023-06-22,0.0,0.38,384.4,389.5,376.1,384.4,316.2,384.4,218.3,Bullish,1,1,NiftyMicroCap250
CENTURYTEX.ns,2023-06-22,0.0,0.25,812.3,837.0,807.0,831.7,774.65,877.35,606.4,Bullish,1,1,Niftysmallcap100
ASTRAZEN.ns,2023-06-22,0.0,0.5,3704.15,3716.4,3690.95,3704.15,3125.0,3704.15,3000.2,Bullish,1,1,NiftyMicroCap250
BHARTIARTL.NS,2023-06-22,0.07,0.25,842.8,843.5,834.7,849.9,793.25,851.2,740.1,Bullish,0.0011719485747239253,0.5149746101961208,Nifty100
COCHINSHIP.ns,2023-06-22,0.0,0.38,584.6,595.0,573.05,595.65,468.95,677.5,414.0,Bullish,1,1,Niftysmallcap100
BRITANNIA.NS,2023-06-22,0.27,0.52,4987.05,5071.9,4975.0,5069.55,4484.15,5069.55,3713.1,Bullish,0.0030311748239321814,1.4146174311263744,Nifty100
CAMS.ns,2023-06-22,0.0,0.25,2176.85,2206.75,2162.2,2229.95,2048.6,2666.9,2015.55,Bullish,1,1,Niftysmallcap100
CUMMINSIND.ns,2023-06-22,0.0,0.38,1844.4,1862.0,1824.1,1899.5,1556.0,1899.5,1185.65,Bullish,0.0014343838449822836,0.6684781164123216,NIFTYMIDCAP100
BAJAJCON.ns,2023-06-22,0.0,0.25,186.05,191.4,185.15,194.15,176.5,194.15,147.3,Bullish,1,1,NiftyMicroCap250
CREDITACC.ns,2023-06-22,0.0,0.31,1335.4,1344.95,1290.15,1335.4,1168.7,1335.4,854.45,Bullish,1,1,Niftysmallcap100
CHOLAFIN.NS,2023-06-22,0.24,0.2,1100.2,1135.0,1095.0,1134.35,1025.9,1134.35,665.95,Bullish,0.0009924586290945723,1.6498951734230707,Nifty100
BAJAJHIND.ns,2023-06-22,0.0,0.38,16.9,17.35,16.2,16.9,13.15,18.85,10.15,Bullish,1,1,NiftyMicroCap250
CYIENT.ns,2023-06-22,0.0,0.5,1490.8,1504.1,1442.25,1514.55,1264.65,1514.55,730.75,Bullish,1,1,Niftysmallcap100
CIPLA.NS,2023-06-22,0.0,0.62,998.3,1007.0,990.1,1011.25,913.0,1173.4,862.35,Bullish,0.002397893792715695,0.19346353769555227,Nifty100
DEEPAKNTR.ns,2023-06-22,0.0,0.31,2268.0,2278.0,2228.65,2268.0,1918.85,2343.5,1757.4,Bullish,0.0017752451552751048,1.0816451535152847,NIFTYMIDCAP100
BARBEQUE.ns,2023-06-22,0.0,0.31,654.45,676.2,652.0,701.0,600.0,1148.25,596.2,Bullish,1,1,NiftyMicroCap250
COLPAL.NS,2023-06-22,0.23,0.26,1637.15,1649.9,1626.25,1659.7,1568.0,1673.65,1442.65,Bullish,4.025673769656227e-05,1.2615455704253047,Nifty100
DIXON.ns,2023-06-22,0.0,0.25,4446.9,4628.6,4440.0,4655.15,2992.0,4655.15,2644.2,Bullish,0.007088360449671192,1.23985875116503,NIFTYMIDCAP100
BOMDYEING.ns,2023-06-22,0.0,0.38,105.8,107.95,103.0,106.5,79.05,106.5,53.9,Bullish,1,1,NiftyMicroCap250
BUTTERFLY.ns,2023-06-22,0.0,0.31,1157.2,1193.95,1150.05,1193.2,977.55,1814.3,1024.7,Bullish,1,1,NiftyMicroCap250
FACT.ns,2023-06-22,0.0,0.44,423.9,431.5,406.0,423.9,294.0,423.9,114.55,Bullish,1,1,Niftysmallcap100
DRREDDY.NS,2023-06-22,0.0,0.25,4899.45,4926.95,4890.0,4915.05,4384.05,4968.0,4200.95,Bearish,0.0033783016389359257,0.8283857409114526,Nifty100
GMMPFAUDLR.ns,2023-06-22,0.0,0.25,1513.6,1547.9,1506.6,1534.75,1428.05,1975.6,1435.4,Bearish,1,1,Niftysmallcap100
NYKAA.NS,2023-06-22,0.0,0.44,148.7,153.3,147.0,150.45,122.15,211.6,115.95,Bullish,0.007827223730002787,1.174464076843244,Nifty100
GODREJPROP.ns,2023-06-22,0.0,0.25,1497.8,1538.25,1492.0,1569.65,1286.3,1569.65,1013.45,Bullish,0.0005759500075471664,1.4935709984400485,NIFTYMIDCAP100
MEDANTA.ns,2023-06-22,0.0,0.31,645.75,664.4,636.95,661.05,553.95,661.05,414.15,Bullish,1,1,Niftysmallcap100
GRAPHITE.ns,2023-06-22,0.0,0.5,408.45,420.4,406.0,421.65,310.0,421.65,259.7,Bullish,1,1,Niftysmallcap100
CARYSIL.ns,2023-06-22,0.0,0.5,665.65,670.2,662.1,677.05,542.0,677.05,431.6,Bullish,1,1,NiftyMicroCap250
HDFCAMC.NS,2023-06-22,0.0,0.38,2017.95,2063.8,2000.7,2104.9,1740.0,2295.35,1672.85,Bullish,0.0024331206595240166,2.562165323980648,Nifty100
HONAUT.ns,2023-06-22,0.0,0.38,42129.95,42690.15,41740.0,42649.8,38251.0,43391.4,34487.25,Bullish,0.000999086867700043,0.6272753798292068,NIFTYMIDCAP100
HINDCOPPER.ns,2023-06-22,0.0,0.25,115.25,117.8,114.8,117.1,100.5,130.75,94.65,Bullish,1,1,Niftysmallcap100
HDFCLIFE.NS,2023-06-22,0.0,0.31,639.0,655.8,637.25,643.7,554.5,643.7,461.4,Bullish,0.0036775179513484813,1.9538160256880723,Nifty100
HUDCO.ns,2023-06-22,0.07,0.25,59.45,61.1,59.0,61.8,54.4,61.8,35.05,Bullish,1,1,Niftysmallcap100
CONFIPET.ns,2023-06-22,0.0,0.25,67.45,69.5,66.95,73.1,60.0,85.95,56.4,Bullish,1,1,NiftyMicroCap250
HEROMOTOCO.NS,2023-06-22,0.0,0.31,2825.05,2862.0,2816.8,2964.8,2667.2,2964.8,2249.5,Bullish,9.780063506048867e-05,1.6099379134362661,Nifty100
HAL.NS,2023-06-22,0.0,0.38,3760.45,3828.95,3746.45,3893.4,2979.7,3893.4,2337.0,Bullish,0.011354795920907832,0.5053002627822004,Nifty100
DCXINDIA.ns,2023-06-22,0.0,0.38,258.2,269.7,252.25,282.05,190.0,308.45,140.1,Bullish,1,1,NiftyMicroCap250
INDIACEM.ns,2023-06-22,0.0,0.25,218.2,236.8,217.4,231.5,183.55,249.4,168.4,Bullish,1,1,Niftysmallcap100
DALMIASUG.ns,2023-06-22,0.0,0.25,391.25,394.55,369.95,391.25,346.3,418.8,313.35,Bearish,1,1,NiftyMicroCap250
INDIAMART.ns,2023-06-22,0.0,0.5,2928.25,3001.5,2888.05,2990.5,2716.5,3020.1,2054.38,Bullish,1,1,Niftysmallcap100
DATAMATICS.ns,2023-06-22,0.0,0.25,551.65,567.4,545.0,588.65,442.1,588.65,258.9,Bullish,1,1,NiftyMicroCap250
JINDALSTEL.ns,2023-06-22,0.2,0.51,584.1,586.75,573.55,594.15,503.0,610.0,435.85,Bearish,0.004519459101806841,0.6305143543188007,NIFTYMIDCAP100
DEN.ns,2023-06-22,0.0,0.38,36.25,36.7,34.0,36.25,30.0,38.8,25.85,Bullish,1,1,NiftyMicroCap250
ICICIGI.NS,2023-06-22,0.24,0.39,1275.95,1316.0,1270.7,1302.55,1066.3,1302.55,1059.6,Bullish,0.005213860264597016,3.080281065166346,Nifty100
INTELLECT.ns,2023-06-22,0.0,0.25,599.1,620.0,598.0,618.55,539.95,618.55,397.0,Bullish,1,1,Niftysmallcap100
DBL.ns,2023-06-22,0.0,0.38,241.35,251.5,236.7,247.85,159.55,247.85,162.1,Bullish,1,1,NiftyMicroCap250
IOC.NS,2023-06-22,-0.03,0.25,92.0,92.85,91.75,93.15,84.8,93.15,66.05,Bullish,0.0007109177213524163,0.3780717754021737,Nifty100
JBCHEPHARM.ns,2023-06-22,0.0,0.25,2392.9,2415.8,2338.0,2392.9,1750.0,2392.9,1894.85,Bullish,1,1,Niftysmallcap100
DISHTV.ns,2023-06-22,0.0,0.31,15.9,16.05,14.55,15.9,13.5,22.35,12.55,Bearish,1,1,NiftyMicroCap250
L&TFH.ns,2023-06-22,0.0,0.31,120.45,124.1,116.2,123.65,97.3,123.65,76.25,Bullish,0.003222021686030096,1.9475175329859182,NIFTYMIDCAP100
INDUSTOWER.NS,2023-06-22,0.0,0.25,165.3,169.7,164.7,167.0,141.6,203.3,136.75,Bullish,0.0008412074412565275,2.2974303366225657,Nifty100
JSL.ns,2023-06-22,0.0,0.5,327.7,336.9,325.65,334.0,276.1,334.0,129.65,Bullish,1,1,Niftysmallcap100
JUBLINGREA.ns,2023-06-22,0.0,0.5,451.9,468.8,450.0,467.35,379.05,582.95,358.5,Bullish,1,1,Niftysmallcap100
NAUKRI.NS,2023-06-22,0.0,0.5,4404.35,4473.75,4312.5,4474.1,3732.7,4474.1,3375.8,Bullish,0.001598167695227461,1.1530372356132925,Nifty100
KEI.ns,2023-06-22,0.27,0.39,2353.6,2392.0,2242.6,2353.6,1930.05,2353.6,1409.0,Bullish,1,1,Niftysmallcap100
ESABINDIA.ns,2023-06-22,0.0,0.38,4031.9,4049.85,4014.6,4031.9,3502.75,4253.05,3281.5,Bullish,1,1,NiftyMicroCap250
LUPIN.ns,2023-06-22,0.0,0.44,852.35,868.95,835.0,875.05,769.6,875.05,640.0,Bullish,0.0006694844854833607,1.4860756196159275,NIFTYMIDCAP100
EMIL.ns,2023-06-22,0.0,0.38,79.5,82.5,78.05,81.9,70.15,102.2,63.15,Bullish,1,1,NiftyMicroCap250
JSWSTEEL.NS,2023-06-22,0.0,0.25,752.35,763.75,745.95,776.1,681.05,776.1,622.05,Bullish,0.002755202581077236,1.048611288250131,Nifty100
ELECTCAST.ns,2023-06-22,0.0,0.38,56.05,58.75,55.6,58.2,42.9,58.2,31.75,Bullish,1,1,NiftyMicroCap250
KALYANKJIL.ns,2023-06-22,0.0,0.5,123.0,128.35,121.5,132.85,104.15,132.85,91.2,Bullish,1,1,Niftysmallcap100
MFSL.ns,2023-06-22,0.0,0.25,762.95,792.35,743.85,762.95,660.6,853.85,608.95,Bullish,0.004394479119729397,0.4634562164615929,NIFTYMIDCAP100
KARURVYSYA.ns,2023-06-22,0.0,0.44,122.3,126.75,122.0,127.85,101.75,127.85,84.0,Bullish,1,1,Niftysmallcap100
MAXHEALTH.ns,2023-06-22,0.24,0.52,580.95,586.95,571.25,601.65,508.8,601.65,405.5,Bullish,0.0008626412706461894,1.1468820630570484,NIFTYMIDCAP100
LT.NS,2023-06-22,0.0,0.44,2416.25,2424.0,2380.0,2416.25,2168.5,2416.25,1876.75,Bullish,0.004361549988840639,0.175520222275413,Nifty100
KEC.ns,2023-06-22,0.0,0.25,550.2,558.0,548.0,572.4,482.75,572.4,409.65,Bullish,1,1,Niftysmallcap100
FAIRCHEMOR.ns,2023-06-22,0.0,0.31,1266.65,1288.05,1250.2,1356.95,1140.0,2217.0,909.25,Bullish,1,1,NiftyMicroCap250
LICI.NS,2023-06-22,0.0,0.38,641.75,654.0,636.65,641.75,562.1,739.95,531.85,Bullish,0.003053400200123544,0.1610289681585676,Nifty100
FILATEX.ns,2023-06-22,0.0,0.38,39.75,40.45,39.5,40.7,36.25,50.78,32.05,Bullish,1,1,NiftyMicroCap250
FINOPB.ns,2023-06-22,0.0,0.31,257.5,261.65,244.5,257.5,201.35,268.6,185.1,Bullish,1,1,NiftyMicroCap250
MANAPPURAM.ns,2023-06-22,0.0,0.38,126.1,128.8,124.55,128.0,108.35,130.5,101.35,Bearish,1,1,Niftysmallcap100
MRPL.ns,2023-06-22,0.0,0.31,76.65,78.9,75.6,78.7,63.7,78.7,49.85,Bullish,1,1,Niftysmallcap100
OBEROIRLTY.ns,2023-06-22,0.0,0.38,997.85,1018.95,990.3,1020.2,884.75,1020.2,802.25,Bullish,0.0007055937359498328,1.0587925689353197,NIFTYMIDCAP100
FUSION.ns,2023-06-22,0.27,0.52,548.25,549.9,525.0,548.25,450.0,548.25,324.8,Bullish,1,1,NiftyMicroCap250
MAZDOCK.ns,2023-06-22,0.0,0.69,1229.85,1257.0,1184.0,1306.85,737.5,1306.85,619.6,Bullish,1,1,Niftysmallcap100
METROPOLIS.ns,2023-06-22,0.24,0.39,1425.6,1470.0,1413.85,1456.1,1209.25,1765.25,1197.3,Bullish,1,1,Niftysmallcap100
GABRIEL.ns,2023-06-22,0.0,0.31,189.85,193.5,187.2,191.35,167.0,198.15,131.7,Bullish,1,1,NiftyMicroCap250
MCX.ns,2023-06-22,0.0,0.5,1622.1,1644.0,1591.0,1622.1,1285.05,1660.1,1304.7,Bullish,1,1,Niftysmallcap100
GRSE.ns,2023-06-22,0.0,0.75,578.05,592.95,565.0,598.15,446.0,598.15,399.2,Bullish,1,1,NiftyMicroCap250
ICICIPRULI.NS,2023-06-22,0.24,0.26,562.55,577.8,559.65,567.9,421.5,567.9,384.05,Bullish,0.010172553692453505,2.4386363774630566,Nifty100
PATANJALI.ns,2023-06-22,0.0,0.38,1182.8,1187.6,1145.0,1182.8,936.0,1445.75,881.75,Bullish,0.005799563256024506,0.6331441895495433,NIFTYMIDCAP100
GATEWAY.ns,2023-06-22,0.0,0.25,72.4,74.2,72.0,75.0,62.9,75.0,59.05,Bullish,1,1,NiftyMicroCap250
PEL.ns,2023-06-22,0.0,0.25,928.95,977.2,913.3,950.15,738.45,950.15,634.65,Bullish,0.0031071227555641056,2.5974434194345752,NIFTYMIDCAP100
PNBHOUSING.ns,2023-06-22,0.0,0.38,611.1,615.0,597.15,611.1,455.4,632.0,388.3,Bullish,1,1,Niftysmallcap100
GLOBUSSPR.ns,2023-06-22,0.0,0.5,1275.25,1305.0,1220.0,1275.25,961.55,1275.25,737.05,Bullish,1,1,NiftyMicroCap250
GPIL.ns,2023-06-22,0.0,0.38,477.8,499.95,470.0,495.1,355.1,495.1,258.75,Bullish,1,1,NiftyMicroCap250
GOKEX.ns,2023-06-22,0.0,0.5,485.3,504.35,481.1,513.95,373.6,513.95,341.55,Bullish,1,1,NiftyMicroCap250
PFC.ns,2023-06-22,0.0,0.44,203.25,209.4,201.0,208.8,163.3,208.8,101.8,Bullish,0.005787062019570579,1.3132419626252148,NIFTYMIDCAP100
QUESS.ns,2023-06-22,0.0,0.38,433.15,437.55,432.0,436.1,374.0,580.8,343.35,Bullish,1,1,Niftysmallcap100
PRESTIGE.ns,2023-06-22,0.0,0.56,575.6,580.0,569.2,597.9,471.3,597.9,394.35,Bullish,0.00800586717966567,0.6224976464861437,NIFTYMIDCAP100
GRAVITA.ns,2023-06-22,0.0,0.25,612.9,619.95,605.0,628.25,535.55,628.25,344.9,Bullish,1,1,NiftyMicroCap250
RECLTD.ns,2023-06-22,0.0,0.31,159.05,163.9,156.5,163.85,127.4,163.85,91.65,Bullish,0.005040176174228516,1.573142454158649,NIFTYMIDCAP100
GREENPLY.ns,2023-06-22,0.0,0.5,174.95,177.1,174.0,177.0,154.4,180.85,135.6,Bullish,1,1,NiftyMicroCap250
RAYMOND.ns,2023-06-22,0.0,0.25,1673.25,1738.95,1664.0,1746.7,1492.05,1746.7,1098.95,Bullish,1,1,Niftysmallcap100
GUFICBIO.ns,2023-06-22,0.0,0.38,227.35,234.0,226.0,238.1,193.55,238.1,179.95,Bullish,1,1,NiftyMicroCap250
REDINGTON.ns,2023-06-22,0.0,0.44,190.65,195.4,188.05,190.65,165.85,199.4,135.7,Bullish,1,1,Niftysmallcap100
GMDCLTD.ns,2023-06-22,0.0,0.25,167.2,174.4,165.7,170.9,158.4,170.9,124.4,Bullish,1,1,NiftyMicroCap250
ROUTE.ns,2023-06-22,0.0,0.5,1575.3,1627.15,1566.05,1642.15,1355.0,1642.15,1142.2,Bullish,1,1,Niftysmallcap100
M&M.NS,2023-06-22,0.0,0.25,1378.7,1392.0,1374.65,1411.2,1237.45,1411.2,1128.3,Bullish,0.0027811136128185272,1.2376504171430713,Nifty100
HBLPOWER.ns,2023-06-22,0.0,0.62,149.75,151.6,146.25,152.75,101.75,152.75,90.0,Bullish,1,1,NiftyMicroCap250
HIL.ns,2023-06-22,0.0,0.38,3157.5,3209.0,3122.25,3241.5,2604.0,3241.5,2239.45,Bullish,1,1,NiftyMicroCap250
MUTHOOTFIN.NS,2023-06-22,0.29,0.33,1209.9,1238.45,1202.6,1231.1,1022.5,1231.1,915.8,Bullish,0.0035696146851527566,1.1700224404408983,Nifty100
SUZLON.ns,2023-06-22,0.0,0.25,13.6,14.1,13.3,15.3,8.35,15.3,6.7,Bullish,1,1,Niftysmallcap100
TATACHEM.ns,2023-06-22,0.0,0.25,1004.55,1009.8,992.2,1004.55,946.05,1188.15,891.7,Bullish,0.00101961397775543,0.3145398016750237,NIFTYMIDCAP100
NTPC.NS,2023-06-22,0.41,0.53,184.5,187.95,183.35,188.2,171.85,188.2,163.0,Bullish,0.0021748461025670653,0.8649831518611333,Nifty100
HATHWAY.ns,2023-06-22,0.0,0.38,15.6,15.85,15.2,15.6,13.1,19.15,12.45,Bullish,1,1,NiftyMicroCap250
TV18BRDCST.ns,2023-06-22,0.0,0.5,39.8,41.45,39.6,41.45,30.4,41.9,27.6,Bullish,1,1,Niftysmallcap100
TATACOMM.ns,2023-06-22,0.0,0.38,1577.6,1623.55,1571.0,1639.8,1210.8,1639.8,1163.7,Bullish,0.004005934305176717,2.7694502877661455,NIFTYMIDCAP100
NESTLEIND.NS,2023-06-22,0.0,0.38,22532.9,22890.75,22492.7,22968.55,21275.0,22968.55,17993.35,Bullish,0.0010731816074636502,1.3286627187332385,Nifty100
HCG.ns,2023-06-22,0.0,0.44,320.4,322.9,315.65,320.5,290.1,320.5,258.1,Bullish,1,1,NiftyMicroCap250
TANLA.ns,2023-06-22,0.0,0.44,1018.0,1060.7,1008.0,1052.2,713.6,1052.2,509.8,Bullish,1,1,Niftysmallcap100
HEIDELBERG.ns,2023-06-22,0.0,0.25,173.8,176.8,173.0,176.85,166.7,208.65,155.5,Bullish,1,1,NiftyMicroCap250
TEJASNET.ns,2023-06-22,0.28,0.46,742.55,757.4,737.5,758.2,639.1,758.2,518.55,Bullish,1,1,Niftysmallcap100
PIIND.NS,2023-06-22,0.24,0.45,3866.25,3998.85,3846.9,3972.45,3165.1,3972.45,2903.7,Bullish,0.0040746864091993655,1.7703032271013248,Nifty100
RAMCOCEM.ns,2023-06-22,0.0,0.38,932.8,949.0,924.15,949.35,798.0,949.35,641.7,Bullish,0.001767441003854037,0.5961367669163515,NIFTYMIDCAP100
HERANBA.ns,2023-06-22,0.0,0.5,385.6,392.15,383.0,401.75,317.35,537.4,267.4,Bullish,1,1,NiftyMicroCap250
HERITGFOOD.ns,2023-06-22,0.0,0.25,211.3,218.9,210.1,220.15,189.0,371.5,137.25,Bullish,1,1,NiftyMicroCap250
TRENT.ns,2023-06-22,0.24,0.52,1710.7,1719.5,1696.25,1719.45,1471.55,1719.45,1176.3,Bullish,0.0027730849715440244,1.1544726860464405,NIFTYMIDCAP100
POWERGRID.NS,2023-06-22,0.41,0.4,253.55,258.0,252.7,258.2,230.0,258.2,208.1,Bullish,0.0027836092881872733,0.8490059317850998,Nifty100
VIPIND.ns,2023-06-22,0.0,0.25,631.1,649.0,627.6,654.4,601.5,747.1,553.75,Bullish,1,1,Niftysmallcap100
HCC.ns,2023-06-22,0.0,0.38,21.0,21.4,18.1,21.0,16.25,21.95,12.75,Bullish,1,1,NiftyMicroCap250
TIINDIA.ns,2023-06-22,0.25,0.33,3220.45,3248.7,3146.35,3220.45,2650.0,3220.45,2419.45,Bullish,0.007540180753979117,0.12743777060667202,NIFTYMIDCAP100
HINDOILEXP.ns,2023-06-22,0.0,0.31,213.4,219.4,211.55,215.45,164.5,215.45,118.65,Bullish,1,1,NiftyMicroCap250
HINDWAREAP.ns,2023-06-22,0.0,0.44,532.9,548.0,524.15,538.85,401.95,538.85,331.35,Bullish,1,1,NiftyMicroCap250
SBILIFE.NS,2023-06-22,0.0,0.5,1276.5,1306.0,1272.95,1295.35,1142.55,1323.1,1062.65,Bullish,0.0016899559989131839,1.9393336412910467,Nifty100
UBL.ns,2023-06-22,0.1,0.32,1508.1,1513.55,1473.6,1512.2,1393.6,1783.55,1369.55,Bullish,0.0005847000862274703,0.4331311028642045,NIFTYMIDCAP100
MOTHERSON.NS,2023-06-22,0.0,0.44,84.75,88.25,84.45,85.85,77.3,85.85,62.1,Bullish,0.0015720435230069988,1.1547198968603816,Nifty100
VTL.ns,2023-06-22,0.0,0.38,361.2,380.0,358.4,372.95,318.35,372.95,274.75,Bullish,1,1,Niftysmallcap100
SIEMENS.NS,2023-06-22,0.25,0.52,3688.85,3810.0,3680.4,3829.4,3314.05,3891.2,2745.45,Bullish,0.001014543198890045,1.6203763845684356,Nifty100
ICRA.ns,2023-06-22,0.0,0.5,5000.95,5078.95,4977.0,5000.95,4695.8,5155.15,3972.5,Bullish,1,1,NiftyMicroCap250
IFCI.ns,2023-06-22,0.0,0.25,11.95,12.35,11.85,12.8,10.95,15.9,9.1,Bullish,1,1,NiftyMicroCap250
ZYDUSLIFE.ns,2023-06-22,0.0,0.38,552.9,562.65,547.9,560.1,484.95,560.1,392.25,Bullish,0.002288831536786668,0.8009929393057552,NIFTYMIDCAP100
IRCON.ns,2023-06-22,0.0,0.25,84.65,86.3,83.3,86.8,77.45,86.95,40.55,Bullish,1,1,NiftyMicroCap250
TATACONSUM.NS,2023-06-22,0.0,0.25,841.9,862.0,840.6,865.0,756.45,865.0,687.55,Bullish,0.0014121128238788255,2.236338942408906,Nifty100
TATAMOTORS.NS,2023-06-22,0.0,0.38,569.35,584.7,568.2,583.25,504.75,583.25,378.35,Bullish,0.003811989195310557,1.2830722968394679,Nifty100
ICIL.ns,2023-06-22,0.0,0.38,200.25,203.1,196.6,211.05,152.65,211.05,102.85,Bullish,1,1,NiftyMicroCap250
TATASTEEL.NS,2023-06-22,0.0,0.31,111.1,112.2,110.55,114.25,104.05,123.55,99.55,Bullish,0.00011789954512534014,2.3868510890309325,Nifty100
