Symbol,Date,NewsSentiment,Signal_strength,Close,High,Low,Resistance,Support,52High,52Low,Trend,Alpha,Beta,Bucket
BHARATFORG.ns,2023-07-28,0.0,0.38,902.85,920.95,897.45,902.85,799.8,908.65,750.2,Bullish,0.0027786380470241415,0.4745743899990555,NIFTYMIDCAP100
BHEL.ns,2023-07-28,0.0,0.25,103.1,104.0,101.35,103.5,83.3,103.5,67.1,Bullish,0.004388243915451509,1.844535705057606,NIFTYMIDCAP100
BAJAJCON.ns,2023-07-28,0.0,0.56,211.15,213.0,208.5,212.35,183.1,212.35,151.8,Bullish,1,1,NiftyMicroCap250
CDSL.ns,2023-07-28,0.0,0.25,1221.05,1233.05,1208.2,1229.75,1030.5,1243.45,885.7,Bullish,1,1,Niftysmallcap100
BAJAJHIND.ns,2023-07-28,0.0,0.38,18.25,18.55,18.05,19.2,15.4,19.2,10.6,Bullish,1,1,NiftyMicroCap250
CENTURYTEX.ns,2023-07-28,0.0,0.31,1031.1,1044.95,999.0,1031.1,790.0,1031.1,606.4,Bullish,1,1,Niftysmallcap100
BARBEQUE.ns,2023-07-28,0.0,0.31,668.1,679.0,663.8,685.45,643.0,1071.0,596.2,Bullish,1,1,NiftyMicroCap250
COCHINSHIP.ns,2023-07-28,0.0,0.56,681.05,684.3,671.0,688.1,555.8,688.1,414.0,Bullish,1,1,Niftysmallcap100
CAMS.ns,2023-07-28,0.0,0.44,2333.6,2344.8,2320.0,2336.85,2132.0,2356.45,2015.55,Bullish,1,1,Niftysmallcap100
DLF.NS,2023-07-28,0.0,0.31,515.6,517.8,504.95,515.6,469.7,515.6,342.7,Bullish,0.0015719723664598079,0.9431069494254422,Nifty100
CREDITACC.ns,2023-07-28,0.0,0.5,1397.5,1409.5,1365.1,1417.95,1240.35,1417.95,854.45,Bullish,1,1,Niftysmallcap100
CAPLIPOINT.ns,2023-07-28,0.0,0.56,875.4,888.0,850.0,877.35,781.85,877.35,584.15,Bullish,1,1,NiftyMicroCap250
DRREDDY.NS,2023-07-28,0.0,0.31,5583.0,5618.0,5512.0,5583.0,4901.0,5583.0,4200.95,Bullish,0.003953395359151104,0.9201380315207012,Nifty100
ESCORTS.ns,2023-07-28,0.0,0.31,2536.85,2542.55,2449.35,2536.85,2117.2,2536.85,1831.85,Bullish,0.00476815564891646,0.8540787358655451,NIFTYMIDCAP100
FORTIS.ns,2023-07-28,0.0,0.38,335.25,337.95,330.25,340.1,298.45,340.1,250.6,Bullish,0.0025032484724603708,0.47863238981407374,NIFTYMIDCAP100
GAIL.NS,2023-07-28,0.0,0.31,117.5,118.25,116.1,117.5,103.3,117.5,89.65,Bullish,0.005106787097932734,0.2065060916559156,Nifty100
GLAND.ns,2023-07-28,0.0,0.44,1292.0,1301.0,1250.25,1292.0,971.0,1877.95,893.55,Bullish,0.008720548432276902,0.7661016323323137,NIFTYMIDCAP100
GODREJPROP.ns,2023-07-28,0.0,0.31,1751.95,1769.0,1706.0,1751.95,1478.7,1751.95,1013.45,Bullish,0.0029140069949114577,1.1700243709235991,NIFTYMIDCAP100
CONFIPET.ns,2023-07-28,0.0,0.31,78.65,81.8,78.3,80.65,67.5,85.95,56.4,Bullish,1,1,NiftyMicroCap250
FSL.ns,2023-07-28,0.0,0.31,140.85,141.5,136.85,140.85,122.15,140.85,97.35,Bullish,1,1,Niftysmallcap100
HDFCAMC.NS,2023-07-28,0.0,0.44,2538.25,2557.45,2444.8,2538.25,1995.0,2538.25,1672.85,Bullish,0.004492448053028896,1.2006245948283532,Nifty100
DCBBANK.ns,2023-07-28,0.0,0.31,128.75,132.0,128.15,129.7,112.5,138.75,97.95,Bullish,1,1,NiftyMicroCap250
HEROMOTOCO.NS,2023-07-28,0.0,0.38,3172.5,3175.0,3131.45,3172.5,2765.0,3172.5,2249.5,Bullish,0.004621316558123523,0.26455658889371886,Nifty100
GRAPHITE.ns,2023-07-28,0.0,0.44,422.2,425.0,410.4,422.2,390.4,422.2,259.7,Bullish,1,1,Niftysmallcap100
INDIANB.ns,2023-07-28,0.0,0.44,344.55,346.0,330.1,344.55,275.6,344.55,257.1,Bullish,0.007306291076354702,0.234609709856379,NIFTYMIDCAP100
DEN.ns,2023-07-28,0.0,0.31,42.15,42.45,40.1,42.15,32.95,42.15,25.85,Bullish,1,1,NiftyMicroCap250
HINDALCO.NS,2023-07-28,0.0,0.62,451.5,452.65,443.4,451.5,407.45,502.95,384.95,Bullish,0.0022706267158143687,0.9498334972055976,Nifty100
DHANI.ns,2023-07-28,0.0,0.56,38.55,38.9,37.0,40.15,29.9,49.85,24.95,Bearish,1,1,NiftyMicroCap250
DBL.ns,2023-07-28,0.0,0.5,255.55,259.95,250.35,261.15,230.6,261.15,162.1,Bullish,1,1,NiftyMicroCap250
DISHTV.ns,2023-07-28,0.0,0.31,17.5,17.8,17.25,19.75,14.45,22.35,12.55,Bullish,1,1,NiftyMicroCap250
IPCALAB.ns,2023-07-28,0.0,0.25,857.25,865.8,825.75,857.25,691.2,895.3,675.0,Bullish,0.006053785701088424,0.6011422990870376,NIFTYMIDCAP100
DCAL.ns,2023-07-28,0.0,0.38,155.6,158.0,153.35,157.05,133.4,157.05,82.1,Bullish,1,1,NiftyMicroCap250
HINDCOPPER.ns,2023-07-28,0.0,0.44,127.85,129.0,126.4,127.85,112.25,130.75,94.65,Bullish,1,1,Niftysmallcap100
HUDCO.ns,2023-07-28,0.0,0.56,63.3,63.6,62.35,64.75,56.9,64.75,40.75,Bullish,1,1,Niftysmallcap100
DWARKESH.ns,2023-07-28,0.0,0.31,92.4,93.9,92.15,96.15,89.0,106.9,80.4,Bullish,1,1,NiftyMicroCap250
IDBI.ns,2023-07-28,0.0,0.31,58.05,58.2,57.55,59.05,53.25,59.05,43.3,Bullish,1,1,Niftysmallcap100
ESABINDIA.ns,2023-07-28,0.0,0.38,4828.2,4838.2,4752.0,4828.2,3950.0,4828.2,3281.5,Bullish,1,1,NiftyMicroCap250
ICICIBANK.NS,2023-07-28,0.0,0.38,996.2,998.7,977.05,997.0,919.0,997.0,817.2,Bullish,0.0021510827958354166,0.8135289347474903,Nifty100
IDFC.ns,2023-07-28,0.0,0.38,115.6,116.0,113.6,116.2,96.5,116.2,73.6,Bullish,1,1,Niftysmallcap100
ICICIGI.NS,2023-07-28,0.0,0.38,1373.75,1377.5,1357.7,1409.55,1259.55,1409.55,1059.6,Bullish,0.0009465710376635941,0.5085403235413761,Nifty100
IIFL.ns,2023-07-28,0.0,0.25,569.35,584.9,567.0,583.05,466.0,583.05,420.1,Bullish,1,1,Niftysmallcap100
EMIL.ns,2023-07-28,0.0,0.56,105.45,105.85,103.15,108.15,79.15,108.15,63.15,Bullish,1,1,NiftyMicroCap250
ETHOSLTD.ns,2023-07-28,0.0,0.25,1421.5,1445.85,1395.1,1515.1,1277.05,1515.1,885.4,Bullish,1,1,NiftyMicroCap250
LUPIN.ns,2023-07-28,0.0,0.31,974.0,991.0,966.25,979.7,846.3,979.7,640.0,Bullish,0.0028276170598883254,0.85182583174852,NIFTYMIDCAP100
INDIAMART.ns,2023-07-28,0.0,0.44,3090.25,3099.0,3005.15,3151.0,2611.4,3151.0,2054.38,Bullish,1,1,Niftysmallcap100
INDUSTOWER.NS,2023-07-28,0.0,0.38,174.0,179.5,172.0,180.7,158.35,203.3,136.75,Bullish,0.0009863541958710477,1.8963697126728802,Nifty100
IOB.ns,2023-07-28,0.0,0.25,26.2,27.1,26.15,26.9,23.7,34.75,21.1,Bullish,1,1,Niftysmallcap100
NAUKRI.NS,2023-07-28,0.0,0.44,4579.2,4624.75,4546.85,4733.4,4270.15,4733.4,3375.8,Bullish,0.0007133855637404508,0.5890532745483333,Nifty100
INTELLECT.ns,2023-07-28,0.0,0.31,690.9,692.6,599.1,690.9,572.0,690.9,397.0,Bullish,1,1,Niftysmallcap100
FCL.ns,2023-07-28,0.0,0.25,294.2,299.9,292.05,303.8,266.0,329.4,215.8,Bearish,1,1,NiftyMicroCap250
MSUMI.ns,2023-07-28,0.0,0.5,58.85,61.45,58.55,62.15,55.35,62.3,46.25,Bullish,0.0001674182427662097,0.4139185652451665,NIFTYMIDCAP100
FINOPB.ns,2023-07-28,-0.01,0.37,342.0,349.85,291.6,342.0,244.5,342.0,187.1,Bullish,1,1,NiftyMicroCap250
MPHASIS.ns,2023-07-28,0.0,0.38,2250.35,2299.15,2216.75,2330.85,1807.6,2330.85,1669.1,Bullish,0.0074049214168894345,0.7796964787621413,NIFTYMIDCAP100
JSL.ns,2023-07-28,0.0,0.38,393.8,394.65,384.0,393.8,317.05,393.8,169.85,Bullish,1,1,Niftysmallcap100
NHPC.ns,2023-07-28,0.0,0.5,50.25,50.55,48.9,50.25,44.85,50.25,38.4,Bullish,0.002034315031184239,1.594387841419369,NIFTYMIDCAP100
FUSION.ns,2023-07-28,0.0,0.31,658.0,681.95,655.35,658.3,533.5,658.3,337.3,Bullish,1,1,NiftyMicroCap250
NMDC.ns,2023-07-28,0.0,0.25,112.55,112.75,110.9,113.5,103.8,131.1,104.3,Bullish,0.0013150660917931444,0.5251670179279683,NIFTYMIDCAP100
GABRIEL.ns,2023-07-28,0.0,0.25,217.5,223.45,215.3,221.25,185.6,221.25,131.7,Bullish,1,1,NiftyMicroCap250
KRBL.ns,2023-07-28,0.0,0.25,374.75,377.45,369.0,380.2,335.45,440.8,333.85,Bearish,1,1,Niftysmallcap100
OBEROIRLTY.ns,2023-07-28,0.0,0.38,1119.5,1125.8,1101.25,1119.5,976.25,1119.5,802.25,Bullish,0.0012865716497008984,2.219150164245967,NIFTYMIDCAP100
GRSE.ns,2023-07-28,0.0,0.31,618.7,632.0,606.65,618.7,553.3,618.7,399.2,Bullish,1,1,NiftyMicroCap250
GATEWAY.ns,2023-07-28,0.0,0.38,77.95,80.0,77.0,79.1,70.35,79.1,59.05,Bullish,1,1,NiftyMicroCap250
GATI.ns,2023-07-28,0.0,0.5,145.6,148.0,143.2,146.45,113.85,166.5,99.85,Bullish,1,1,NiftyMicroCap250
KEC.ns,2023-07-28,0.0,0.5,634.75,654.55,628.3,674.5,543.25,674.5,412.5,Bullish,1,1,Niftysmallcap100
GLS.ns,2023-07-28,0.0,0.5,660.35,672.0,648.0,660.35,555.85,660.35,374.55,Bullish,1,1,NiftyMicroCap250
LATENTVIEW.ns,2023-07-28,0.0,0.31,378.35,381.0,362.0,390.4,342.05,390.4,315.6,Bullish,1,1,Niftysmallcap100
PATANJALI.ns,2023-07-28,0.0,0.69,1318.0,1329.9,1306.05,1338.45,1150.1,1338.45,881.75,Bullish,0.0008626177451559747,2.1278522572789083,NIFTYMIDCAP100
GPIL.ns,2023-07-28,0.0,0.5,546.55,562.0,535.4,568.75,461.55,568.75,300.9,Bullish,1,1,NiftyMicroCap250
GOODYEAR.ns,2023-07-28,0.0,0.56,1415.7,1426.0,1408.15,1437.5,1177.1,1437.5,1031.3,Bullish,1,1,NiftyMicroCap250
GRAVITA.ns,2023-07-28,0.0,0.38,657.15,669.65,651.95,679.1,595.05,679.1,344.9,Bullish,1,1,NiftyMicroCap250
MAZDOCK.ns,2023-07-28,0.0,0.31,1961.5,1974.9,1912.9,1961.5,1162.0,1961.5,624.15,Bullish,1,1,Niftysmallcap100
POLYCAB.ns,2023-07-28,0.0,0.5,4745.75,4775.0,4665.0,4745.75,3415.25,4745.75,2513.9,Bullish,0.012954756637280587,1.4779830937079363,NIFTYMIDCAP100
MEDPLUS.ns,2023-07-28,0.0,0.44,952.25,969.0,936.05,952.25,760.05,952.25,603.95,Bullish,1,1,Niftysmallcap100
PFC.ns,2023-07-28,0.0,0.31,255.85,260.15,252.1,255.85,198.1,255.85,125.05,Bullish,0.007356962653652174,0.37522093669784407,NIFTYMIDCAP100
GUFICBIO.ns,2023-07-28,0.0,0.38,258.35,267.0,256.15,258.65,211.0,258.65,179.95,Bullish,1,1,NiftyMicroCap250
MCX.ns,2023-07-28,0.0,0.38,1670.5,1685.45,1632.6,1670.5,1411.4,1670.5,1320.15,Bullish,1,1,Niftysmallcap100
GMDCLTD.ns,2023-07-28,0.0,0.25,178.45,180.8,176.55,185.35,163.6,185.35,124.4,Bullish,1,1,NiftyMicroCap250
HGINFRA.ns,2023-07-28,0.0,0.5,937.7,957.2,931.15,952.4,849.0,955.9,542.25,Bullish,1,1,NiftyMicroCap250
NLCINDIA.ns,2023-07-28,0.0,0.31,118.9,120.0,117.6,119.15,95.9,119.15,71.9,Bullish,1,1,Niftysmallcap100
RECLTD.ns,2023-07-28,0.0,0.31,194.25,196.95,188.0,194.25,155.2,194.25,99.6,Bullish,0.00843380706921371,0.06460173979332441,NIFTYMIDCAP100
HBLPOWER.ns,2023-07-28,0.0,0.25,178.1,179.75,173.25,178.1,143.85,178.1,90.0,Bullish,1,1,NiftyMicroCap250
NATIONALUM.ns,2023-07-28,0.0,0.5,95.35,95.6,94.4,95.35,80.65,95.35,71.85,Bullish,1,1,Niftysmallcap100
SHRIRAMFIN.ns,2023-07-28,0.0,0.31,1817.85,1838.3,1790.0,1831.5,1641.85,1831.5,1200.3,Bullish,0.0005186509114573246,0.6178689450610219,NIFTYMIDCAP100
SONACOMS.ns,2023-07-28,0.0,0.25,565.1,605.25,561.25,597.3,505.3,597.3,400.55,Bullish,0.00494370106644105,0.041407117769402715,NIFTYMIDCAP100
SAIL.ns,2023-07-28,0.0,0.5,92.7,93.2,91.75,92.7,83.4,93.1,74.7,Bullish,0.002533142399949037,0.2652037288775321,NIFTYMIDCAP100
HATHWAY.ns,2023-07-28,0.0,0.31,15.85,15.95,15.25,15.85,14.6,19.15,12.45,Bullish,1,1,NiftyMicroCap250
PPLPHARMA.ns,2023-07-28,0.0,0.44,105.75,107.4,104.8,108.55,89.3,142.05,63.95,Bullish,1,1,Niftysmallcap100
SUNTV.ns,2023-07-28,0.0,0.44,543.05,554.7,534.7,543.05,423.0,543.05,397.95,Bullish,0.007952003097721743,1.519304039767455,NIFTYMIDCAP100
PRAJIND.ns,2023-07-28,0.0,0.31,416.9,418.4,411.75,425.6,365.95,425.6,302.95,Bullish,1,1,Niftysmallcap100
SYNGENE.ns,2023-07-28,0.0,0.44,824.9,826.95,807.15,824.9,717.05,824.9,550.95,Bullish,0.0011835132590299795,1.5235202558607797,NIFTYMIDCAP100
HEMIPROP.ns,2023-07-28,0.0,0.38,107.95,109.9,106.35,112.05,96.1,118.0,81.4,Bullish,1,1,NiftyMicroCap250
RBLBANK.ns,2023-07-28,0.0,0.5,234.1,244.7,232.2,239.2,164.55,239.2,135.1,Bullish,1,1,Niftysmallcap100
RITES.ns,2023-07-28,0.0,0.38,457.45,478.3,435.0,497.4,364.8,497.4,310.9,Bullish,1,1,Niftysmallcap100
HERITGFOOD.ns,2023-07-28,0.0,0.5,264.6,273.0,261.1,280.2,208.2,371.5,137.25,Bullish,1,1,NiftyMicroCap250
TATACOMM.ns,2023-07-28,0.0,0.31,1771.85,1779.8,1724.0,1771.85,1512.45,1771.85,1176.95,Bullish,0.001987368648166314,1.8185991980693468,NIFTYMIDCAP100
RADICO.ns,2023-07-28,0.0,0.38,1389.5,1394.75,1378.85,1403.75,1178.1,1403.75,977.85,Bullish,1,1,Niftysmallcap100
TTML.ns,2023-07-28,0.0,0.38,78.55,80.5,78.2,82.6,70.7,102.05,50.35,Bullish,0.003226095047380948,1.1769963077461711,NIFTYMIDCAP100
NTPC.NS,2023-07-28,0.0,0.31,210.0,210.45,199.5,210.0,183.75,210.0,163.0,Bullish,0.004476349754481924,0.5741006475447417,Nifty100
HINDOILEXP.ns,2023-07-28,0.0,0.56,224.85,227.5,222.3,230.05,202.7,230.05,118.65,Bullish,1,1,NiftyMicroCap250
RAYMOND.ns,2023-07-28,0.0,0.44,1900.45,1907.9,1875.0,1917.75,1651.2,1917.75,1109.2,Bullish,1,1,Niftysmallcap100
HINDWAREAP.ns,2023-07-28,0.0,0.38,624.85,627.6,611.45,624.85,509.1,624.85,331.35,Bullish,1,1,NiftyMicroCap250
IFCI.ns,2023-07-28,0.0,0.44,13.4,13.75,13.25,13.65,11.5,15.9,9.1,Bullish,1,1,NiftyMicroCap250
RENUKA.ns,2023-07-28,0.0,0.38,45.7,46.6,45.5,47.4,42.75,62.6,39.75,Bullish,1,1,Niftysmallcap100
IRCON.ns,2023-07-28,0.0,0.5,93.1,95.75,91.85,96.8,79.0,96.8,49.5,Bullish,1,1,NiftyMicroCap250
UNIONBANK.ns,2023-07-28,0.0,0.5,90.05,91.3,89.1,92.1,68.0,94.3,61.6,Bullish,0.008660454635860714,0.5602997388071549,NIFTYMIDCAP100
POWERGRID.NS,2023-07-28,0.0,0.25,258.2,261.15,250.1,262.7,236.7,262.7,208.1,Bullish,0.0007510954060786933,1.017603683278832,Nifty100
SUZLON.ns,2023-07-28,0.0,0.31,18.05,18.25,17.7,20.0,13.25,20.0,7.05,Bullish,1,1,Niftysmallcap100
UBL.ns,2023-07-28,0.0,0.31,1570.4,1574.25,1543.55,1570.4,1470.05,1783.55,1369.55,Bullish,0.0001880714820467629,0.8930315918695545,NIFTYMIDCAP100
PGHH.NS,2023-07-28,0.0,0.62,15970.55,16000.0,15674.1,15986.45,13984.75,15986.45,13311.2,Bullish,0.0047401880337745814,1.1165124408382374,Nifty100
TV18BRDCST.ns,2023-07-28,0.0,0.31,40.3,41.0,39.5,42.9,37.15,42.9,27.6,Bullish,1,1,Niftysmallcap100
IDEA.ns,2023-07-28,0.0,0.31,8.35,8.55,8.25,8.75,7.15,8.75,5.8,Bullish,0.00422371585945944,0.6832171058605154,NIFTYMIDCAP100
IMFA.ns,2023-07-28,0.0,0.5,357.75,374.45,355.3,375.3,298.0,375.3,233.25,Bullish,1,1,NiftyMicroCap250
TANLA.ns,2023-07-28,0.0,0.69,1221.5,1264.7,1210.1,1274.55,985.05,1274.55,509.8,Bullish,1,1,Niftysmallcap100
TRIVENI.ns,2023-07-28,0.0,0.25,297.25,302.95,296.7,328.8,275.05,328.8,253.45,Bullish,1,1,Niftysmallcap100
INOXWIND.ns,2023-07-28,0.0,0.44,210.9,214.6,209.05,212.5,148.05,212.5,91.35,Bullish,1,1,NiftyMicroCap250
UCOBANK.ns,2023-07-28,0.0,0.31,28.75,29.35,28.65,29.25,26.1,36.4,18.65,Bullish,1,1,Niftysmallcap100
ZEEL.ns,2023-07-28,0.0,0.31,245.15,247.2,235.45,245.15,174.6,271.05,173.3,Bullish,0.013509888795900675,1.4527511334713905,NIFTYMIDCAP100
MOTHERSON.NS,2023-07-28,0.0,0.44,97.5,100.9,95.9,100.35,81.35,100.35,62.9,Bullish,0.00637623200484448,0.3338764588402881,Nifty100
IONEXCHANG.ns,2023-07-28,0.0,0.38,520.75,544.3,515.8,601.85,393.55,601.85,246.79,Bullish,1,1,NiftyMicroCap250
ZYDUSLIFE.ns,2023-07-28,0.0,0.31,640.5,646.75,637.8,649.5,547.9,649.5,392.25,Bullish,0.003423015218796413,0.9288103746008268,NIFTYMIDCAP100
ISGEC.ns,2023-07-28,0.0,0.38,727.9,738.0,718.3,727.9,646.7,727.9,422.5,Bullish,1,1,NiftyMicroCap250
JKIL.ns,2023-07-28,0.0,0.31,341.55,345.3,337.1,342.8,295.05,342.8,232.9,Bullish,1,1,NiftyMicroCap250
VTL.ns,2023-07-28,0.0,0.25,362.0,363.95,357.4,378.6,348.8,378.6,274.75,Bullish,1,1,Niftysmallcap100
SBIN.NS,2023-07-28,0.0,0.5,616.05,619.9,613.6,617.65,553.8,625.5,505.35,Bullish,0.0023879780908476586,0.35174698750059824,Nifty100
JKTYRE.ns,2023-07-28,0.0,0.25,263.3,265.0,247.6,263.3,192.1,263.3,144.2,Bullish,1,1,NiftyMicroCap250
SUNPHARMA.NS,2023-07-28,0.0,0.25,1138.55,1143.9,1121.65,1138.55,977.3,1138.55,925.85,Bullish,0.004737102242926323,0.4688361986033716,Nifty100
JISLJALEQS.ns,2023-07-28,0.0,0.31,44.55,44.95,43.8,45.9,38.25,45.9,26.65,Bullish,1,1,NiftyMicroCap250
TATAPOWER.NS,2023-07-28,0.0,0.25,234.65,237.2,220.0,234.65,215.7,234.65,183.95,Bullish,0.0024963633570335773,0.6190167581329656,Nifty100
TATASTEEL.NS,2023-07-28,0.0,0.38,120.6,121.1,118.7,120.6,108.1,123.55,102.1,Bullish,0.002703119552354365,0.7699737591549367,Nifty100
TORNTPHARM.NS,2023-07-28,0.0,0.25,1990.3,2036.5,1981.05,1992.0,1795.0,1992.0,1459.85,Bullish,0.0026765943455324443,0.045634025032173155,Nifty100
JWL.ns,2023-07-28,0.0,0.31,216.2,228.8,216.2,228.05,148.45,228.05,79.2,Bullish,1,1,NiftyMicroCap250
KCP.ns,2023-07-28,0.0,0.38,112.6,115.0,111.6,115.65,104.0,124.4,92.8,Bullish,1,1,NiftyMicroCap250
KTKBANK.ns,2023-07-28,0.0,0.25,203.8,207.65,202.3,212.8,149.55,212.8,126.1,Bullish,1,1,NiftyMicroCap250
MCDOWELL-N.NS,2023-07-28,0.0,0.62,1011.85,1014.0,991.6,1039.05,888.35,1039.05,735.65,Bullish,0.004914076922895002,0.4006465662042953,Nifty100
KSCL.ns,2023-07-28,0.0,0.25,569.8,575.0,561.05,580.0,499.0,580.0,477.95,Bullish,1,1,NiftyMicroCap250
KKCL.ns,2023-07-28,0.0,0.56,690.8,703.25,684.15,690.8,519.5,690.8,377.65,Bullish,1,1,NiftyMicroCap250
KIRLOSBROS.ns,2023-07-28,0.0,0.44,738.5,760.0,725.05,760.65,564.2,760.65,294.7,Bullish,1,1,NiftyMicroCap250
KIRLFER.ns,2023-07-28,0.0,0.38,512.25,519.95,508.6,513.7,451.0,513.7,300.65,Bullish,1,1,NiftyMicroCap250
KOLTEPATIL.ns,2023-07-28,0.0,0.38,420.25,423.5,385.3,420.25,320.85,420.25,232.2,Bullish,1,1,NiftyMicroCap250
DAAWAT.ns,2023-07-28,0.0,0.5,165.25,166.35,158.0,165.25,124.05,165.25,90.6,Bullish,1,1,NiftyMicroCap250
LAOPALA.ns,2023-07-28,0.0,0.25,456.9,463.85,455.2,474.55,421.15,474.55,332.6,Bullish,1,1,NiftyMicroCap250
MMFL.ns,2023-07-28,0.0,0.44,983.8,994.7,962.0,983.8,900.1,983.8,795.7,Bullish,1,1,NiftyMicroCap250
MASFIN.ns,2023-07-28,0.0,0.25,798.25,825.0,793.0,798.25,744.05,894.95,687.4,Bullish,1,1,NiftyMicroCap250
MSTCLTD.ns,2023-07-28,0.0,0.31,446.1,453.0,425.25,446.1,335.25,446.1,240.0,Bullish,1,1,NiftyMicroCap250
MAHSCOOTER.ns,2023-07-28,0.0,0.5,5818.3,5849.95,5761.65,5818.3,5401.3,5818.3,4102.25,Bullish,1,1,NiftyMicroCap250
MAHSEAMLES.ns,2023-07-28,0.0,0.38,510.65,513.95,499.95,510.65,444.4,510.65,286.5,Bullish,1,1,NiftyMicroCap250
MANINFRA.ns,2023-07-28,0.0,0.44,121.9,123.5,120.55,121.9,108.15,121.9,66.65,Bullish,1,1,NiftyMicroCap250
MARKSANS.ns,2023-07-28,0.0,0.31,116.05,119.2,114.4,118.35,89.0,118.35,56.15,Bullish,1,1,NiftyMicroCap250
MINDACORP.ns,2023-07-28,0.0,0.56,307.4,312.45,306.0,312.4,277.35,312.4,192.7,Bullish,1,1,NiftyMicroCap250
MIDHANI.ns,2023-07-28,0.0,0.25,316.15,319.95,310.75,321.35,272.3,321.35,173.75,Bullish,1,1,NiftyMicroCap250
MOREPENLAB.ns,2023-07-28,0.0,0.38,30.8,31.3,30.4,31.1,28.6,42.65,24.35,Bullish,1,1,NiftyMicroCap250
BECTORFOOD.ns,2023-07-28,0.0,0.38,879.8,890.0,870.0,879.8,786.5,879.8,394.6,Bullish,1,1,NiftyMicroCap250
NESCO.ns,2023-07-28,0.0,0.38,686.3,691.9,663.4,686.3,604.1,686.3,510.55,Bullish,1,1,NiftyMicroCap250
NRBBEARING.ns,2023-07-28,0.0,0.38,249.6,256.6,247.15,250.6,177.15,250.6,125.75,Bullish,1,1,NiftyMicroCap250
NAVA.ns,2023-07-28,0.0,0.31,365.6,368.95,352.55,365.6,304.0,365.6,181.9,Bullish,1,1,NiftyMicroCap250
