Symbol,Date,NewsSentiment,Signal_strength,Close,High,Low,Resistance,Support,52High,52Low,Trend,Alpha,Beta,Bucket
CHENNPETRO.ns,2023-06-16,0.0,0.31,385.25,395.7,376.0,396.15,308.95,396.15,189.1,Bullish,1,1,NiftyMicroCap250
ELGIEQUIP.ns,2023-06-16,0.0,0.38,534.25,539.9,526.0,571.25,430.5,571.25,361.4,Bullish,1,1,Niftysmallcap100
EXIDEIND.ns,2023-06-16,0.0,0.25,215.0,217.0,206.15,215.0,187.2,215.0,154.25,Bullish,1,1,Niftysmallcap100
NYKAA.NS,2023-06-16,0.0,0.5,144.35,145.5,138.5,144.35,122.15,214.48,115.95,Bullish,0.0044764330787814555,1.48265614186369,Nifty100
FACT.ns,2023-06-16,0.0,0.38,373.75,393.9,372.0,389.25,294.0,389.25,114.55,Bullish,1,1,Niftysmallcap100
GODREJPROP.ns,2023-06-16,0.0,0.31,1536.55,1580.0,1525.0,1569.65,1286.3,1569.65,1013.45,Bullish,0.002991465389052459,1.14292394493548,NIFTYMIDCAP100
CONFIPET.ns,2023-06-16,0.0,0.5,71.65,74.4,71.3,73.1,58.5,85.95,56.4,Bullish,1,1,NiftyMicroCap250
GODREJCP.NS,2023-06-16,0.27,0.33,1070.0,1082.0,1048.3,1077.7,1001.0,1077.7,814.85,Bullish,0.0013584173332148977,0.7736398916191978,Nifty100
GRASIM.NS,2023-06-16,0.0,0.25,1780.75,1789.75,1771.05,1780.75,1667.0,1826.05,1550.6,Bullish,0.0001825465999760658,1.0011953120919388,Nifty100
GLENMARK.ns,2023-06-16,0.0,0.38,642.45,648.95,636.5,663.05,581.0,663.05,371.15,Bullish,1,1,Niftysmallcap100
MEDANTA.ns,2023-06-16,0.0,0.25,648.6,669.9,635.05,654.25,543.45,654.25,414.15,Bullish,1,1,Niftysmallcap100
DCXINDIA.ns,2023-06-16,0.0,0.38,250.9,255.45,247.1,250.9,178.1,308.45,140.1,Bullish,1,1,NiftyMicroCap250
HONAUT.ns,2023-06-16,0.0,0.38,42040.45,42189.0,41983.75,42040.45,37020.2,43391.4,34487.25,Bullish,0.0015867923932104677,0.45920717035592884,NIFTYMIDCAP100
DALMIASUG.ns,2023-06-16,0.0,0.25,362.65,369.9,360.9,371.35,346.3,418.8,313.35,Bearish,1,1,NiftyMicroCap250
IDFCFIRSTB.ns,2023-06-16,0.0,0.31,81.7,82.35,79.25,81.7,65.25,81.7,52.75,Bullish,0.0048334437851956045,1.6812215133732062,NIFTYMIDCAP100
DATAMATICS.ns,2023-06-16,0.0,0.62,562.95,578.4,560.4,588.65,442.1,588.65,258.9,Bullish,1,1,NiftyMicroCap250
HDFCLIFE.NS,2023-06-16,0.05,0.25,609.55,615.0,576.6,609.55,552.4,611.65,461.4,Bullish,0.0004909822582663476,1.9521829545762568,Nifty100
GNFC.ns,2023-06-16,0.2,0.2,589.7,597.0,584.9,654.75,562.7,727.6,490.5,Bullish,1,1,Niftysmallcap100
DEN.ns,2023-06-16,0.0,0.56,34.4,34.75,33.45,34.55,30.0,38.8,25.85,Bullish,1,1,NiftyMicroCap250
HFCL.ns,2023-06-16,0.0,0.25,68.4,69.4,68.15,70.4,62.8,85.55,56.5,Bullish,1,1,Niftysmallcap100
HINDCOPPER.ns,2023-06-16,0.0,0.5,115.2,116.2,114.05,115.4,100.5,130.75,94.65,Bullish,1,1,Niftysmallcap100
DBL.ns,2023-06-16,0.0,0.31,230.0,233.9,227.3,231.75,159.55,241.4,162.1,Bullish,1,1,NiftyMicroCap250
HUDCO.ns,2023-06-16,0.0,0.25,58.85,59.35,58.65,61.8,53.1,61.8,35.05,Bullish,1,1,Niftysmallcap100
HAL.NS,2023-06-16,0.0,0.44,3844.7,3886.0,3718.35,3844.7,2970.65,3844.7,2337.0,Bullish,0.011516093358581482,0.06761653208996127,Nifty100
IDBI.ns,2023-06-16,0.32,0.27,53.85,54.0,53.5,56.65,52.9,59.0,42.5,Bullish,1,1,Niftysmallcap100
IDFC.ns,2023-06-16,0.0,0.44,108.3,108.65,105.0,108.3,89.05,108.3,72.55,Bullish,1,1,Niftysmallcap100
IIFL.ns,2023-06-16,0.0,0.5,512.65,524.45,508.05,512.65,432.15,519.9,347.4,Bullish,1,1,Niftysmallcap100
