date,title,link,sentiment,sentiment_type,relevant
2023-05-18,Apollo Hospital shares up 0.04% as Nifty gains - Economic Times,https://news.google.com/rss/articles/CBMihwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYXBvbGxvLWhvc3BpdGFsLXNoYXJlcy11cC0wLTA0LWFzLW5pZnR5LWdhaW5zL2FydGljbGVzaG93LzEwMDMyMzcyNi5jbXPSAYIBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3N0b2NrLXdhdGNoL2Fwb2xsby1ob3NwaXRhbC1zaGFyZXMtdXAtMC0wNC1hcy1uaWZ0eS1nYWlucy9hbXBfYXJ0aWNsZXNob3cvMTAwMzIzNzI2LmNtcw?oc=5,0.32,Positive,False
2023-04-25,"Buy Apollo Hospitals Enterprise, target price Rs 5580 : Motilal Oswal Financial Services - The Economic Times",https://news.google.com/rss/articles/CBMinwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LWFwb2xsby1ob3NwaXRhbHMtZW50ZXJwcmlzZS10YXJnZXQtcHJpY2UtcnMtNTU4MC1tb3RpbGFsLW9zd2FsLWZpbmFuY2lhbC1zZXJ2aWNlcy9hcnRpY2xlc2hvdy85OTc1MDQ0Mi5jbXPSAaMBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3JlY29zL2J1eS1hcG9sbG8taG9zcGl0YWxzLWVudGVycHJpc2UtdGFyZ2V0LXByaWNlLXJzLTU1ODAtbW90aWxhbC1vc3dhbC1maW5hbmNpYWwtc2VydmljZXMvYW1wX2FydGljbGVzaG93Lzk5NzUwNDQyLmNtcw?oc=5,0.25,Positive,False
2023-05-11,Apollo Hospital shares rise 0.09% as Sensex slides - Economic Times,https://news.google.com/rss/articles/CBMiiwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYXBvbGxvLWhvc3BpdGFsLXNoYXJlcy1yaXNlLTAtMDktYXMtc2Vuc2V4LXNsaWRlcy9hcnRpY2xlc2hvdy8xMDAxNTI1ODUuY21z0gGGAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9hcG9sbG8taG9zcGl0YWwtc2hhcmVzLXJpc2UtMC0wOS1hcy1zZW5zZXgtc2xpZGVzL2FtcF9hcnRpY2xlc2hvdy8xMDAxNTI1ODUuY21z?oc=5,0.27,Positive,False
2023-05-04,Apollo Hospital shares gain 0.07% as Sensex rises - The Economic Times,https://news.google.com/rss/articles/CBMigAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYXBvbGxvLWhvc3BpdGFsLXNoYXJlcy1nYWluLTAtMDctYXMtc2Vuc2V4LXJpc2VzL2FydGljbGVzaG93Lzk5OTc3MzQ4LmNtc9IBhAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYXBvbGxvLWhvc3BpdGFsLXNoYXJlcy1nYWluLTAtMDctYXMtc2Vuc2V4LXJpc2VzL2FtcF9hcnRpY2xlc2hvdy85OTk3NzM0OC5jbXM?oc=5,0.27,Positive,False
2023-04-19,Apollo Hospital declines 0.65% as Sensex slides - The Economic Times,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9hcG9sbG8taG9zcGl0YWwtZGVjbGluZXMtMC02NS1hcy1zZW5zZXgtc2xpZGVzL2FydGljbGVzaG93Lzk5NjA1NzY4LmNtc9IBggFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYXBvbGxvLWhvc3BpdGFsLWRlY2xpbmVzLTAtNjUtYXMtc2Vuc2V4LXNsaWRlcy9hbXBfYXJ0aWNsZXNob3cvOTk2MDU3NjguY21z?oc=5,0.27,Positive,False
