date,title,link,sentiment,sentiment_type,relevant
2023-04-26,"Reduce FSN E-Commerce Ventures, target price Rs 110: HDFC Securities - The Economic Times",https://news.google.com/rss/articles/CBMijAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvcmVkdWNlLWZzbi1lLWNvbW1lcmNlLXZlbnR1cmVzLXRhcmdldC1wcmljZS1ycy0xMTAtaGRmYy1zZWN1cml0aWVzL2FydGljbGVzaG93Lzk5NzgzNzI2LmNtc9IBkAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvcmVkdWNlLWZzbi1lLWNvbW1lcmNlLXZlbnR1cmVzLXRhcmdldC1wcmljZS1ycy0xMTAtaGRmYy1zZWN1cml0aWVzL2FtcF9hcnRpY2xlc2hvdy85OTc4MzcyNi5jbXM?oc=5,0.31,Positive,False
2023-04-24,Nykaa restructures senior management after executive exodus - Economic Times,https://news.google.com/rss/articles/CBMijQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vdGVjaC9zdGFydHVwcy9ueWthYS1yZXN0cnVjdHVyZXMtc2VuaW9yLWxldmVsLW1hbmFnZW1lbnQtYWZ0ZXItZXhlY3V0aXZlLWV4b2R1cy9hcnRpY2xlc2hvdy85OTczMjEwOC5jbXPSAYgBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL3RlY2gvc3RhcnR1cHMvbnlrYWEtcmVzdHJ1Y3R1cmVzLXNlbmlvci1sZXZlbC1tYW5hZ2VtZW50LWFmdGVyLWV4ZWN1dGl2ZS1leG9kdXMvYW1wX2FydGljbGVzaG93Lzk5NzMyMTA4LmNtcw?oc=5,0.29,Positive,False
2023-05-15,"Meet Falguni Nayar, founder of Nykaa: Know about her journey, lifestyle, education, and net worth - The Financial Express",https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9saWZlc3R5bGUvbWVldC1mYWxndW5pLW5heWFyLWZvdW5kZXItb2YtbnlrYWEta25vdy1hYm91dC1oZXItam91cm5leS1saWZlc3R5bGUtZWR1Y2F0aW9uLWFuZC1uZXQtd29ydGgvMzA4NzY5MC_SAZUBaHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vbGlmZXN0eWxlL21lZXQtZmFsZ3VuaS1uYXlhci1mb3VuZGVyLW9mLW55a2FhLWtub3ctYWJvdXQtaGVyLWpvdXJuZXktbGlmZXN0eWxlLWVkdWNhdGlvbi1hbmQtbmV0LXdvcnRoLzMwODc2OTAvbGl0ZS8?oc=5,0.0,Neutral,False
2023-05-16,"Zomato, Nykaa, Adani Ent among top largecap stocks that mutual funds bought in April: Check out full list here | Mint - Mint",https://news.google.com/rss/articles/CBMisQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3pvbWF0by1ueWthYS1hZGFuaS1lbnQtYW1vbmctdG9wLWxhcmdlY2FwLXN0b2Nrcy10aGF0LW11dHVhbC1mdW5kcy1ib3VnaHQtaW4tYXByaWwtY2hlY2stb3V0LWZ1bGwtbGlzdC1oZXJlLTExNjg0MjIzMTI2NTQ3Lmh0bWzSAbUBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9zdG9jay1tYXJrZXQtbmV3cy96b21hdG8tbnlrYWEtYWRhbmktZW50LWFtb25nLXRvcC1sYXJnZWNhcC1zdG9ja3MtdGhhdC1tdXR1YWwtZnVuZHMtYm91Z2h0LWluLWFwcmlsLWNoZWNrLW91dC1mdWxsLWxpc3QtaGVyZS9hbXAtMTE2ODQyMjMxMjY1NDcuaHRtbA?oc=5,0.2,Positive,True
2023-05-15,PharmEasy Valuation Cut 50% By Janus Henderson - BQ Prime,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2J1c2luZXNzL3BoYXJtZWFzeS12YWx1YXRpb24tY3V0LTUwLWJ5LWphbnVzLWhlbmRlcnNvbtIBUmh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2FtcC9idXNpbmVzcy9waGFybWVhc3ktdmFsdWF0aW9uLWN1dC01MC1ieS1qYW51cy1oZW5kZXJzb24?oc=5,-0.05,Negative,True
