date,title,link,sentiment,sentiment_type,relevant
2023-05-18,Ambuja Cements shares fall 0.53% as Nifty gains - The Economic Times,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9hbWJ1amEtY2VtZW50cy1zaGFyZXMtZmFsbC0wLTUzLWFzLW5pZnR5LWdhaW5zL2FydGljbGVzaG93LzEwMDMyNDUxOS5jbXPSAYMBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3N0b2NrLXdhdGNoL2FtYnVqYS1jZW1lbnRzLXNoYXJlcy1mYWxsLTAtNTMtYXMtbmlmdHktZ2FpbnMvYW1wX2FydGljbGVzaG93LzEwMDMyNDUxOS5jbXM?oc=5,0.32,Positive,False
2023-05-16,"MF stake in Adani Enterprises topped 1% in April; funds bought Adani Ports & Ambuja Cements shares, sold ACC stock - Business Today",https://news.google.com/rss/articles/CBMiuAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9tZi1zdGFrZS1pbi1hZGFuaS1lbnRlcnByaXNlcy10b3BwZWQtMS1pbi1hcHJpbC1mdW5kcy1ib3VnaHQtYWRhbmktcG9ydHMtYW1idWphLWNlbWVudHMtc2hhcmVzLXNvbGQtYWNjLXN0b2NrLTM4MTQ0NS0yMDIzLTA1LTE20gG8AWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9tZi1zdGFrZS1pbi1hZGFuaS1lbnRlcnByaXNlcy10b3BwZWQtMS1pbi1hcHJpbC1mdW5kcy1ib3VnaHQtYWRhbmktcG9ydHMtYW1idWphLWNlbWVudHMtc2hhcmVzLXNvbGQtYWNjLXN0b2NrLTM4MTQ0NS0yMDIzLTA1LTE2?oc=5,0.08,Positive,True
2023-05-18,Goldman Sachs' ESG portfolios reduce exposure to Adani Group amid fraud allegations | Mint - Mint,https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy93b3JsZC9nb2xkbWFuLXNhY2hzLWVzZy1wb3J0Zm9saW9zLXJlZHVjZS1leHBvc3VyZS10by1hZGFuaS1ncm91cC1hbWlkLWZyYXVkLWFsbGVnYXRpb25zLTExNjg0MzcwOTUzNTEyLmh0bWzSAY4BaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL25ld3Mvd29ybGQvZ29sZG1hbi1zYWNocy1lc2ctcG9ydGZvbGlvcy1yZWR1Y2UtZXhwb3N1cmUtdG8tYWRhbmktZ3JvdXAtYW1pZC1mcmF1ZC1hbGxlZ2F0aW9ucy9hbXAtMTE2ODQzNzA5NTM1MTIuaHRtbA?oc=5,0.02,Positive,True
2023-05-17,Goldman Sachs Cuts Adani Group Stake from its ESG Fund ... - EquityPandit,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmVxdWl0eXBhbmRpdC5jb20vZ29sZG1hbi1zYWNocy1jdXRzLWFkYW5pLWdyb3VwLXN0YWtlLWZyb20taXRzLWVzZy1mdW5kL9IBAA?oc=5,0.03,Positive,True
2023-05-12,Adani-owned Ambuja Cements to expand production capacity by 14 ... - Reuters.com,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvY29tbW9kaXRpZXMvYWRhbmktb3duZWQtYW1idWphLWNlbWVudHMtZXhwYW5kLXByb2R1Y3Rpb24tY2FwYWNpdHktYnktMTQtbWxuLXRvbm5lcy0yMDIzLTA1LTEyL9IBAA?oc=5,0.0,Positive,True
