date,title,link,sentiment,sentiment_type,relevant
2023-05-16,"Buy United Spirits, target price Rs 860: Religare Broking - Economic Times",https://news.google.com/rss/articles/CBMiiwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LXVuaXRlZC1zcGlyaXRzLXRhcmdldC1wcmljZS1ycy04NjAtcmVsaWdhcmUtYnJva2luZy9hcnRpY2xlc2hvdy8xMDAyNjY0MjcuY21z0gGGAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9yZWNvcy9idXktdW5pdGVkLXNwaXJpdHMtdGFyZ2V0LXByaWNlLXJzLTg2MC1yZWxpZ2FyZS1icm9raW5nL2FtcF9hcnRpY2xlc2hvdy8xMDAyNjY0MjcuY21z?oc=5,0.3,Positive,False
2023-05-05,"United Spirits, Radico Khaitan to benefit from Telangana’s liquor price hike, says Elara Capital - CNBCTV18",https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vYnVzaW5lc3MvY29tcGFuaWVzL3RlbGFuZ2FuYS1saXF1b3ItcHJpY2UtaGlrZS1pbWZsLXZvbHVtZS11bml0ZWQtc3Bpcml0cy1yYWRpY28ta2hhaXRhbi1lYml0ZGEtYm9vc3QtMTY1NzgwODEuaHRt0gGPAWh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9idXNpbmVzcy9jb21wYW5pZXMvdGVsYW5nYW5hLWxpcXVvci1wcmljZS1oaWtlLWltZmwtdm9sdW1lLXVuaXRlZC1zcGlyaXRzLXJhZGljby1raGFpdGFuLWViaXRkYS1ib29zdC0xNjU3ODA4MS5odG0vYW1w?oc=5,0.0,Neutral,False
2023-04-18,Pernod Ricard says will challenge Delhi govt's order to deny renewal of sales licence - Business Today,https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2xhdGVzdC9jb3Jwb3JhdGUvc3RvcnkvcGVybm9kLXJpY2FyZC1zYXlzLXdpbGwtY2hhbGxlbmdlLWRlbGhpLWdvdnRzLW9yZGVyLXRvLWRlbnktcmVuZXdhbC1vZi1zYWxlcy1saWNlbmNlLTM3NzkyMy0yMDIzLTA0LTE40gGeAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL2xhdGVzdC9jb3Jwb3JhdGUvc3RvcnkvcGVybm9kLXJpY2FyZC1zYXlzLXdpbGwtY2hhbGxlbmdlLWRlbGhpLWdvdnRzLW9yZGVyLXRvLWRlbnktcmVuZXdhbC1vZi1zYWxlcy1saWNlbmNlLTM3NzkyMy0yMDIzLTA0LTE4?oc=5,0.02,Positive,True
2023-04-24,Best Large Cap Stocks Under Rs 1000 to Watch for Long-Term in ... - Trade Brains,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vdHJhZGVicmFpbnMuaW4vYmVzdC1sYXJnZS1jYXAtc3RvY2tzLXVuZGVyLXJzLTEwMDAv0gEA?oc=5,0.0,Neutral,False
2023-04-25,"Excise policy case: CBI names Sisodia in chargesheet, calls him 'mastermind' - Sakshi Post",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnNha3NoaXBvc3QuY29tL25ld3MvZXhjaXNlLXBvbGljeS1jYXNlLWNiaS1uYW1lcy1zaXNvZGlhLWNoYXJnZXNoZWV0LWNhbGxzLWhpbS1tYXN0ZXJtaW5kLWxkLTE4MzYwOdIBcWh0dHBzOi8vbS5zYWtzaGlwb3N0LmNvbS9hbXAvbmV3cy9leGNpc2UtcG9saWN5LWNhc2UtY2JpLW5hbWVzLXNpc29kaWEtY2hhcmdlc2hlZXQtY2FsbHMtaGltLW1hc3Rlcm1pbmQtbGQtMTgzNjA5?oc=5,0.04,Positive,True
