date,title,link,sentiment,sentiment_type,relevant
2023-06-21,Tata Motors shares trading at seven-year high; can they hit Rs 800 mark? - Business Today,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vbWFya2V0cy9jb21wYW55LXN0b2NrL3N0b3J5L3RhdGEtbW90b3JzLXNoYXJlcy1yaXNlLXRhcmdldC1wcmljZS1idXktc2VsbC1ob2xkLTM4NjQxOC0yMDIzLTA2LTIx0gGBAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS90YXRhLW1vdG9ycy1zaGFyZXMtcmlzZS10YXJnZXQtcHJpY2UtYnV5LXNlbGwtaG9sZC0zODY0MTgtMjAyMy0wNi0yMQ?oc=5,0.07,Positive,True
