date,title,link,sentiment,sentiment_type,relevant
2023-05-03,Axis Bank and India Shelter Finance Corporation ltd announce ... - Axis Bank,https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5heGlzYmFuay5jb20vYWJvdXQtdXMvcHJlc3MtcmVsZWFzZXMvYXhpcy1iYW5rLWFuZC1pbmRpYS1zaGVsdGVyLWZpbmFuY2UtY29ycG9yYXRpb24tbHRkLWFubm91bmNlLXN0cmF0ZWdpYy1wYXJ0bmVyc2hpcC11bmRlci10aGUtY28tbGVuZGluZy1tb2RlbNIBAA?oc=5,0.0,Neutral,True
2023-05-16,Axis Bank underperforms Tuesday when compared to competitors despite daily gains - MarketWatch,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vc3RvcnkvYXhpcy1iYW5rLXVuZGVycGVyZm9ybXMtdHVlc2RheS13aGVuLWNvbXBhcmVkLXRvLWNvbXBldGl0b3JzLWRlc3BpdGUtZGFpbHktZ2FpbnMtMjFjYzE2NC02ZjVkZDJhMzhjOWHSAY8BaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9kYXRhLW5ld3MvYXhpcy1iYW5rLXVuZGVycGVyZm9ybXMtdHVlc2RheS13aGVuLWNvbXBhcmVkLXRvLWNvbXBldGl0b3JzLWRlc3BpdGUtZGFpbHktZ2FpbnMtMjFjYzE2NC02ZjVkZDJhMzhjOWE?oc=5,0.24,Positive,True
2023-04-27,Axis Bank reports Q4 loss larger than expected due to Citi deal - Hindustan Times,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmhpbmR1c3RhbnRpbWVzLmNvbS9idXNpbmVzcy9heGlzLWJhbmstcTQtcmVzdWx0cy1sb3NzLWxhcmdlci10aGFuLWV4cGVjdGVkLWR1ZS10by1jaXRpLWRlYWwtMTAxNjgyNTk0NDM4OTgwLmh0bWzSAYABaHR0cHM6Ly93d3cuaGluZHVzdGFudGltZXMuY29tL2J1c2luZXNzL2F4aXMtYmFuay1xNC1yZXN1bHRzLWxvc3MtbGFyZ2VyLXRoYW4tZXhwZWN0ZWQtZHVlLXRvLWNpdGktZGVhbC0xMDE2ODI1OTQ0Mzg5ODAtYW1wLmh0bWw?oc=5,0.0,Neutral,False
2023-05-12,"Buy Axis Bank, target price Rs 935: Yes Securities - The Economic Times",https://news.google.com/rss/articles/CBMigQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYnV5LWF4aXMtYmFuay1sdGQtdGFyZ2V0LXByaWNlLXJzLTkzNS0wLXllcy1zZWN1cml0aWVzL2FydGljbGVzaG93LzEwMDE3NTA5OC5jbXPSAYUBaHR0cHM6Ly9tLmVjb25vbWljdGltZXMuY29tL21hcmtldHMvc3RvY2tzL3JlY29zL2J1eS1heGlzLWJhbmstbHRkLXRhcmdldC1wcmljZS1ycy05MzUtMC15ZXMtc2VjdXJpdGllcy9hbXBfYXJ0aWNsZXNob3cvMTAwMTc1MDk4LmNtcw?oc=5,0.29,Positive,False
2023-05-10,Axis Bank enables RuPay Credit Card support on UPI - Axis Bank,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmF4aXNiYW5rLmNvbS9hYm91dC11cy9wcmVzcy1yZWxlYXNlcy9heGlzLWJhbmstZW5hYmxlcy1ydXBheS1jcmVkaXQtY2FyZC1zdXBwb3J0LW9uLXVwadIBAA?oc=5,0.05,Positive,False
