date,title,link,sentiment,sentiment_type,relevant
2023-06-21,"Dr Reddy share price Today Live Updates : Dr Reddy closed today at ₹4908.5, up 0.13% from yesterday's ₹4902.15 | Mint - Mint",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2RyLXJlZGR5LXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjEtanVuLTIwMjMtMTE2ODczMTYwMDEzMTIuaHRtbNIBcGh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbGl2ZS1ibG9nL2RyLXJlZGR5LXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMjEtanVuLTIwMjMvYW1wLTExNjg3MzE2MDAxMzEyLmh0bWw?oc=5,0.03,Positive,True
