date,title,link,sentiment,sentiment_type,relevant
2023-05-16,3M chief business officer fired for inappropriate conduct - CNN,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8xNS9idXNpbmVzcy8zbS1leGVjdXRpdmUtZmlyZWQtZm9yLWluYXBwcm9wcmlhdGUtY29uZHVjdC9pbmRleC5odG1s0gFjaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wNS8xNS9idXNpbmVzcy8zbS1leGVjdXRpdmUtZmlyZWQtZm9yLWluYXBwcm9wcmlhdGUtY29uZHVjdC9pbmRleC5odG1s?oc=5,0.11,Positive,True
2023-05-15,3M fires executive Michael Vale for ‘inappropriate personal conduct’ - MarketWatch,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vc3RvcnkvM20tZmlsZXMtY2hpZWYtYnVzaW5lc3MtYW5kLWNvdW50cnktb2ZmaWNlcnMtbWljaGFlbC12YWxlLWZvci1pbmFwcHJvcHJpYXRlLXBlcnNvbmFsLWNvbmR1Y3QtZGZjYzFkMTLSAYsBaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS8zbS1maWxlcy1jaGllZi1idXNpbmVzcy1hbmQtY291bnRyeS1vZmZpY2Vycy1taWNoYWVsLXZhbGUtZm9yLWluYXBwcm9wcmlhdGUtcGVyc29uYWwtY29uZHVjdC1kZmNjMWQxMg?oc=5,0.09,Positive,True
2023-05-15,3M terminates executive Michael Vale over ‘inappropriate’ personal conduct - The Economic Times,https://news.google.com/rss/articles/CBMilAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL3VzLzNtLXRlcm1pbmF0ZXMtZXhlY3V0aXZlLW1pY2hhZWwtdmFsZS1vdmVyLWluYXBwcm9wcmlhdGUtcGVyc29uYWwtY29uZHVjdC9hcnRpY2xlc2hvdy8xMDAyNTkxMjQuY21z0gGYAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9uZXdzL2ludGVybmF0aW9uYWwvdXMvM20tdGVybWluYXRlcy1leGVjdXRpdmUtbWljaGFlbC12YWxlLW92ZXItaW5hcHByb3ByaWF0ZS1wZXJzb25hbC1jb25kdWN0L2FtcF9hcnRpY2xlc2hvdy8xMDAyNTkxMjQuY21z?oc=5,0.29,Positive,True
2023-05-16,3M Executive Terminated for 'Inappropriate Conduct' - Entrepreneur,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vYnVzaW5lc3MtbmV3cy8zbS1leGVjdXRpdmUtdGVybWluYXRlZC1mb3ItaW5hcHByb3ByaWF0ZS1jb25kdWN0LzQ1MjI2MtIBAA?oc=5,0.2,Positive,True
2023-05-16,3M fired a veteran executive for inappropriate conduct weeks after promoting him to a top role - Quartz,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vcXouY29tLzNtLWZpcmVkLWEtdmV0ZXJhbi1leGVjdXRpdmUtZm9yLWluYXBwcm9wcmlhdGUtY29uZHVjdC0xODUwNDQwNDI30gEA?oc=5,0.08,Positive,True
