date,title,link,sentiment,sentiment_type,relevant
2023-05-12,Eicher Motors revs up as Q4 results beat expectations | Mint - Mint,https://news.google.com/rss/articles/CBMivQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L21hcmstdG8tbWFya2V0L2VpY2hlci1tb3RvcnMtcTQtZWFybmluZ3MtYmVhdC1lc3RpbWF0ZXMtc2hhcmVzLXJpc2UtNS1vbi10aGUtYmFjay1vZi1wcmljZS1oaWtlLW9uLXJveWFsLWVuZmllbGQtbW9kZWxzLWFuZC1leHBvcnQtZ3Jvd3RoLTExNjgzODcxMzY0MjY1Lmh0bWzSAcEBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9tYXJrLXRvLW1hcmtldC9laWNoZXItbW90b3JzLXE0LWVhcm5pbmdzLWJlYXQtZXN0aW1hdGVzLXNoYXJlcy1yaXNlLTUtb24tdGhlLWJhY2stb2YtcHJpY2UtaGlrZS1vbi1yb3lhbC1lbmZpZWxkLW1vZGVscy1hbmQtZXhwb3J0LWdyb3d0aC9hbXAtMTE2ODM4NzEzNjQyNjUuaHRtbA?oc=5,0.17,Positive,True
2023-05-11,"Eicher Motors Q4 Results: Profit jumps 48% YoY to Rs 905 crore, beats estimates; dividend declared at Rs 3 - The Economic Times",https://news.google.com/rss/articles/CBMiuwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvZWljaGVyLW1vdG9ycy1xNC1yZXN1bHRzLXByb2ZpdC1qdW1wcy00OC15b3ktdG8tcnMtOTA1LWNyb3JlLWJlYXRzLWVzdGltYXRlcy1kaXZpZGVuZC1kZWNsYXJlZC1hdC1ycy0zNy9zaGFyZS9hcnRpY2xlc2hvdy8xMDAxNjE5NDAuY21z0gG_AWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9lYXJuaW5ncy9laWNoZXItbW90b3JzLXE0LXJlc3VsdHMtcHJvZml0LWp1bXBzLTQ4LXlveS10by1ycy05MDUtY3JvcmUtYmVhdHMtZXN0aW1hdGVzLWRpdmlkZW5kLWRlY2xhcmVkLWF0LXJzLTM3L3NoYXJlL2FtcF9hcnRpY2xlc2hvdy8xMDAxNjE5NDAuY21z?oc=5,0.27,Positive,False
2023-05-11,"Asian Paints, Eicher Motors, Gujarat State Petronet shares in focus ahead of Q4 results today. Here're earnings previews - Business Today",https://news.google.com/rss/articles/CBMivwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9hc2lhbi1wYWludHMtZWljaGVyLW1vdG9ycy1ndWphcmF0LXN0YXRlLXBldHJvbmV0LXNoYXJlcy1pbi1mb2N1cy1haGVhZC1vZi1xNC1yZXN1bHRzLXRvZGF5LWhlcmVyZS1lYXJuaW5ncy1wcmV2aWV3cy0zODA4MzQtMjAyMy0wNS0xMdIBwwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC9tYXJrZXRzL2NvbXBhbnktc3RvY2svc3RvcnkvYXNpYW4tcGFpbnRzLWVpY2hlci1tb3RvcnMtZ3VqYXJhdC1zdGF0ZS1wZXRyb25ldC1zaGFyZXMtaW4tZm9jdXMtYWhlYWQtb2YtcTQtcmVzdWx0cy10b2RheS1oZXJlcmUtZWFybmluZ3MtcHJldmlld3MtMzgwODM0LTIwMjMtMDUtMTE?oc=5,-0.02,Negative,True
2023-04-19,"Add Eicher Motors, target price Rs 3351: HDFC Securities - The Economic Times",https://news.google.com/rss/articles/CBMigAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYWRkLWVpY2hlci1tb3RvcnMtdGFyZ2V0LXByaWNlLXJzLTMzNTEtaGRmYy1zZWN1cml0aWVzL2FydGljbGVzaG93Lzk5NjA3MDA2LmNtc9IBhAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvcmVjb3MvYWRkLWVpY2hlci1tb3RvcnMtdGFyZ2V0LXByaWNlLXJzLTMzNTEtaGRmYy1zZWN1cml0aWVzL2FtcF9hcnRpY2xlc2hvdy85OTYwNzAwNi5jbXM?oc=5,0.24,Positive,False
2023-05-12,"Stocks in news: Tata Motors, Vedanta, Cipla, Eicher Motors, Deepak Nitrite - The Economic Times",https://news.google.com/rss/articles/CBMijwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9ja3MtaW4tbmV3cy10YXRhLW1vdG9ycy12ZWRhbnRhLWNpcGxhLWVpY2hlci1tb3RvcnMtZGVlcGFrLW5pdHJpdGUvYXJ0aWNsZXNob3cvMTAwMTY3Nzg1LmNtc9IBkwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdG9ja3MtaW4tbmV3cy10YXRhLW1vdG9ycy12ZWRhbnRhLWNpcGxhLWVpY2hlci1tb3RvcnMtZGVlcGFrLW5pdHJpdGUvYW1wX2FydGljbGVzaG93LzEwMDE2Nzc4NS5jbXM?oc=5,0.33,Positive,False
