date,title,link,sentiment,sentiment_type,relevant
2023-06-22,This multibagger railway stock up 190% in a year; is more steam left in the counter? - Business Today,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9tdWx0aWJhZ2dlci1yYWlsd2F5LXN0b2NrLWp1cGl0ZXItd2Fnb25zLXVwLTE5MC1pbi1hLXllYXItbW9yZS1zdGVhbS1sZWZ0LTM4NjcwMy0yMDIzLTA2LTIy0gGYAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9tdWx0aWJhZ2dlci1yYWlsd2F5LXN0b2NrLWp1cGl0ZXItd2Fnb25zLXVwLTE5MC1pbi1hLXllYXItbW9yZS1zdGVhbS1sZWZ0LTM4NjcwMy0yMDIzLTA2LTIy?oc=5,0.09,Positive,False
