date,title,link,sentiment,sentiment_type,relevant
2023-05-14,Buy MAS Financial Services; target of Rs 900: Motilal Oswal - Moneycontrol,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvYnV5LW1hcy1maW5hbmNpYWwtc2VydmljZXMtdGFyZ2V0LW9mLXJzLTkwMC1tb3RpbGFsLW9zd2FsLTEwNTgyMzAxLmh0bWzSAX1odHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3Mvc3RvY2tzL2J1eS1tYXMtZmluYW5jaWFsLXNlcnZpY2VzLXRhcmdldC1vZi1ycy05MDAtbW90aWxhbC1vc3dhbC0xMDU4MjMwMS5odG1sL2FtcA?oc=5,0.26,Positive,True
