date,title,link,sentiment,sentiment_type,relevant
2023-06-16,Fitch affirms stable outlook to $362.5 mn debt of Adani Green Energy RG2 | Mint - Mint,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvZml0Y2gtYWZmaXJtcy1zdGFibGUtb3V0bG9vay10by0zNjItNS1tbi1kZWJ0LW9mLWFkYW5pLWdyZWVuLWVuZXJneS1yZzItMTE2ODY5MTQ4NTg4NjMuaHRtbNIBhwFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvZml0Y2gtYWZmaXJtcy1zdGFibGUtb3V0bG9vay10by0zNjItNS1tbi1kZWJ0LW9mLWFkYW5pLWdyZWVuLWVuZXJneS1yZzIvYW1wLTExNjg2OTE0ODU4ODYzLmh0bWw?oc=5,0.02,Positive,True
