date,title,link,sentiment,sentiment_type,relevant
2023-05-12,Buy Filatex India; target of Rs 52: KR Choksey - Moneycontrol,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvYnV5LWZpbGF0ZXgtaW5kaWEtdGFyZ2V0LW9mLXJzLTUyLWtyLWNob2tzZXktMi0xMDU3Mjc3MS5odG1s0gFyaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL3N0b2Nrcy9idXktZmlsYXRleC1pbmRpYS10YXJnZXQtb2YtcnMtNTIta3ItY2hva3NleS0yLTEwNTcyNzcxLmh0bWwvYW1w?oc=5,0.2,Positive,True
