date,title,link,sentiment,sentiment_type,relevant
2023-05-26,Sunil Singhania portfolio stock Uniparts India fixes record date for dividend: Key points to note | Mint - Mint,https://news.google.com/rss/articles/CBMipgFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N1bmlsLXNpbmdoYW5pYS1wb3J0Zm9saW8tc3RvY2stdW5pcGFydHMtaW5kaWEtZml4ZXMtcmVjb3JkLWRhdGUtZm9yLWRpdmlkZW5kLWtleS1wb2ludHMtdG8tbm90ZS0xMTY4NTA5OTYxMDc5My5odG1s0gGqAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3Mvc3VuaWwtc2luZ2hhbmlhLXBvcnRmb2xpby1zdG9jay11bmlwYXJ0cy1pbmRpYS1maXhlcy1yZWNvcmQtZGF0ZS1mb3ItZGl2aWRlbmQta2V5LXBvaW50cy10by1ub3RlL2FtcC0xMTY4NTA5OTYxMDc5My5odG1s?oc=5,0.1,Positive,False
