date,title,link,sentiment,sentiment_type,relevant
2023-06-14,Dalmia Bharat shares hit 52-week high; what should investors do? - Business Today,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9kYWxtaWEtYmhhcmF0LXNoYXJlcy1yaXNlLTUyLXdlZWstaGlnaC1xNC1lYXJuaW5ncy1uZXQtcHJvZml0LTM4NTU5MS0yMDIzLTA2LTE00gGMAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9kYWxtaWEtYmhhcmF0LXNoYXJlcy1yaXNlLTUyLXdlZWstaGlnaC1xNC1lYXJuaW5ncy1uZXQtcHJvZml0LTM4NTU5MS0yMDIzLTA2LTE0?oc=5,0.04,Positive,False
