date,title,link,sentiment,sentiment_type,relevant
2023-05-29,Hold Voltamp Transformers; target of Rs 3961: Prabhudas Lilladher - Moneycontrol,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9zdG9ja3MvaG9sZC12b2x0YW1wLXRyYW5zZm9ybWVycy10YXJnZXQtb2YtcnMtMzk2MS1wcmFiaHVkYXMtbGlsbGFkaGVyLTEwNjg0OTUxLmh0bWzSAYMBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL3N0b2Nrcy9ob2xkLXZvbHRhbXAtdHJhbnNmb3JtZXJzLXRhcmdldC1vZi1ycy0zOTYxLXByYWJodWRhcy1saWxsYWRoZXItMTA2ODQ5NTEuaHRtbC9hbXA?oc=5,0.19,Positive,True
