date,title,link,sentiment,sentiment_type,relevant
2023-05-31,"Patanjali Foods promoters to dilute 6% share in June through QIP, FPO: Baba Ramdev | Mint - Mint",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL3BhdGFuamFsaS1mb29kcy1wcm9tb3RlcnMtdG8tZGlsdXRlLTYtc2hhcmUtaW4tanVuZS10aHJvdWdoLXFpcC1mcG8tYmFiYS1yYW1kZXYtMTE2ODU1NDcyNzI3NTEuaHRtbNIBigFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL3BhdGFuamFsaS1mb29kcy1wcm9tb3RlcnMtdG8tZGlsdXRlLTYtc2hhcmUtaW4tanVuZS10aHJvdWdoLXFpcC1mcG8tYmFiYS1yYW1kZXYvYW1wLTExNjg1NTQ3MjcyNzUxLmh0bWw?oc=5,0.08,Positive,False
