date,title,link,sentiment,sentiment_type,relevant
2023-05-25,"Dollar Industries’ Chairman Emeritus, Din Dayal Gupta’s Biography, A Million Dollar Smile released by Acharya Devrat, Governor of Gujarat - ThePrint",https://news.google.com/rss/articles/CBMitAFodHRwczovL3RoZXByaW50LmluL2FuaS1wcmVzcy1yZWxlYXNlcy9kb2xsYXItaW5kdXN0cmllcy1jaGFpcm1hbi1lbWVyaXR1cy1kaW4tZGF5YWwtZ3VwdGFzLWJpb2dyYXBoeS1hLW1pbGxpb24tZG9sbGFyLXNtaWxlLXJlbGVhc2VkLWJ5LWFjaGFyeWEtZGV2cmF0LWdvdmVybm9yLW9mLWd1amFyYXQvMTU5NDUyNy_SAbgBaHR0cHM6Ly90aGVwcmludC5pbi9hbmktcHJlc3MtcmVsZWFzZXMvZG9sbGFyLWluZHVzdHJpZXMtY2hhaXJtYW4tZW1lcml0dXMtZGluLWRheWFsLWd1cHRhcy1iaW9ncmFwaHktYS1taWxsaW9uLWRvbGxhci1zbWlsZS1yZWxlYXNlZC1ieS1hY2hhcnlhLWRldnJhdC1nb3Zlcm5vci1vZi1ndWphcmF0LzE1OTQ1MjcvP2FtcA?oc=5,0.21,Positive,True
