date,title,link,sentiment,sentiment_type,relevant
2023-05-18,"Paytm, SBI Cards launch Paytm SBI Card on the RuPay network - Moneycontrol",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9wYXl0bS1zYmktY2FyZHMtbGF1bmNoLXBheXRtLXNiaS1jYXJkLW9uLXRoZS1ydXBheS1uZXR3b3JrLTEwNjEzNjAxLmh0bWzSAXdodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvcGF5dG0tc2JpLWNhcmRzLWxhdW5jaC1wYXl0bS1zYmktY2FyZC1vbi10aGUtcnVwYXktbmV0d29yay0xMDYxMzYwMS5odG1sL2FtcA?oc=5,0.17,Positive,True
2023-05-18,SBI Card shares up 1.41% as Sensex rises - Economic Times,https://news.google.com/rss/articles/CBMigQFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc2JpLWNhcmQtc2hhcmVzLXVwLTEtNDEtYXMtc2Vuc2V4LXJpc2VzL2FydGljbGVzaG93LzEwMDMxOTM4NC5jbXPSAXxodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc2JpLWNhcmQtc2hhcmVzLXVwLTEtNDEtYXMtc2Vuc2V4LXJpc2VzL2FtcF9hcnRpY2xlc2hvdy8xMDAzMTkzODQuY21z?oc=5,0.33,Positive,False
2023-05-17,SBI Card shares fall 0.63% as Nifty drops - The Economic Times,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9zYmktY2FyZC1zaGFyZXMtZmFsbC0wLTYzLWFzLW5pZnR5LWRyb3BzL2FydGljbGVzaG93LzEwMDI5Nzk1OS5jbXPSAX1odHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc2JpLWNhcmQtc2hhcmVzLWZhbGwtMC02My1hcy1uaWZ0eS1kcm9wcy9hbXBfYXJ0aWNsZXNob3cvMTAwMjk3OTU5LmNtcw?oc=5,0.32,Positive,False
2023-05-18,"Paytm, SBI Cards Launch Paytm SBI Card on RuPay Network | Check List of Privileges on Offer - India.com",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5pbmRpYS5jb20vYnVzaW5lc3MvcGF5dG0tc2JpLWNhcmRzLWxhdW5jaC1wYXl0bS1zYmktY2FyZC1vbi1ydXBheS1uZXR3b3JrLWNoZWNrLWxpc3Qtb2YtcHJpdmlsZWdlcy1vbi1vZmZlci02MDU3MDU3L9IBhAFodHRwczovL3d3dy5pbmRpYS5jb20vYnVzaW5lc3MvcGF5dG0tc2JpLWNhcmRzLWxhdW5jaC1wYXl0bS1zYmktY2FyZC1vbi1ydXBheS1uZXR3b3JrLWNoZWNrLWxpc3Qtb2YtcHJpdmlsZWdlcy1vbi1vZmZlci02MDU3MDU3L2FtcC8?oc=5,0.16,Positive,True
2023-05-16,SBI Card shares fall 0.7% as Nifty drops - The Economic Times,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9zYmktY2FyZC1zaGFyZXMtZmFsbC0wLTctYXMtbmlmdHktZHJvcHMvYXJ0aWNsZXNob3cvMTAwMjczMDQzLmNtc9IBfGh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9zYmktY2FyZC1zaGFyZXMtZmFsbC0wLTctYXMtbmlmdHktZHJvcHMvYW1wX2FydGljbGVzaG93LzEwMDI3MzA0My5jbXM?oc=5,0.32,Positive,False
