date,title,link,sentiment,sentiment_type,relevant
2023-06-06,"IIFL Finance to raise up to ₹1,500 crore via NCDs: Report | Mint - Mint",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy9paWZsLWZpbmFuY2UtdG8tcmFpc2UtdXAtdG8tcnMtMS01MDAtY3JvcmUtdmlhLW5jZHMtcmVwb3J0LTExNjg2MDcwMDI3MzM5Lmh0bWzSAXpodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvaWlmbC1maW5hbmNlLXRvLXJhaXNlLXVwLXRvLXJzLTEtNTAwLWNyb3JlLXZpYS1uY2RzLXJlcG9ydC9hbXAtMTE2ODYwNzAwMjczMzkuaHRtbA?oc=5,0.03,Positive,False
