date,title,link,sentiment,sentiment_type,relevant
2023-05-12,Hindustan Aeronautics Ltds net profit down 8%; shares slip over 1% - Zee Business,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnplZWJpei5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy1oYWwtc2hhcmUtcHJpY2Utb24tbnNlLWJzZS1yZXZlbnVlLWViaXRkYS1wcm9maXQtbWFyZ2luLWRpdmlkZW5kLXBheW91dC0yMzQ3MTDSAX1odHRwczovL3d3dy56ZWViaXouY29tL21hcmtldHMvc3RvY2tzL25ld3MtaGFsLXNoYXJlLXByaWNlLW9uLW5zZS1ic2UtcmV2ZW51ZS1lYml0ZGEtcHJvZml0LW1hcmdpbi1kaXZpZGVuZC1wYXlvdXQtMjM0NzEwL2FtcA?oc=5,0.22,Positive,True
2023-05-12,Hindustan Aeronautics posts first drop in profit in 10 quarters - Times of India,https://news.google.com/rss/articles/CBMilQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9oaW5kdXN0YW4tYWVyb25hdXRpY3MtcG9zdHMtZmlyc3QtZHJvcC1pbi1wcm9maXQtaW4tMTAtcXVhcnRlcnMvYXJ0aWNsZXNob3cvMTAwMTgzNDYwLmNtc9IBkAFodHRwczovL20udGltZXNvZmluZGlhLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9oaW5kdXN0YW4tYWVyb25hdXRpY3MtcG9zdHMtZmlyc3QtZHJvcC1pbi1wcm9maXQtaW4tMTAtcXVhcnRlcnMvYW1wX2FydGljbGVzaG93LzEwMDE4MzQ2MC5jbXM?oc=5,0.23,Positive,False
2023-05-12,"HAL shares drop by nearly 2% ahead of Q4 results, check details | Mint - Mint",https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2hhbC1zaGFyZXMtZHJvcC1ieS1uZWFybHktMi1haGVhZC1vZi1xNC1yZXN1bHRzLWNoZWNrLWRldGFpbHMtMTE2ODM4NzA3OTY0NTguaHRtbNIBhwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2hhbC1zaGFyZXMtZHJvcC1ieS1uZWFybHktMi1haGVhZC1vZi1xNC1yZXN1bHRzLWNoZWNrLWRldGFpbHMvYW1wLTExNjgzODcwNzk2NDU4Lmh0bWw?oc=5,0.17,Positive,True
2023-05-18,"HAL Recruitment 2023 Notification Out for the 58 Non-Executive Posts; Check How to Apply Online, Salary, Elig - Jagran Josh",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmphZ3Jhbmpvc2guY29tL2FydGljbGVzL2hhbC1ub25leGVjdXRpdmUtcmVjcnVpdG1lbnQtMjAyMy1ub3RpZmljYXRpb24tYXBwbHktdGlsbC1tYXktMjQtMTY4NDQxMDA4My0x0gF1aHR0cHM6Ly93d3cuamFncmFuam9zaC5jb20vYXJ0aWNsZXMvYW1wL2hhbC1ub25leGVjdXRpdmUtcmVjcnVpdG1lbnQtMjAyMy1ub3RpZmljYXRpb24tYXBwbHktdGlsbC1tYXktMjQtMTY4NDQxMDA4My0x?oc=5,0.14,Positive,True
2023-05-18,Top 10 Best Aeronautics Aerospace & Defence Companies In India ... - Inventiva,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmludmVudGl2YS5jby5pbi90cmVuZHMvYWVyb25hdXRpY3MtYWVyb3NwYWNlLWRlZmVuY2UtY29tcGFuaWVzL9IBAA?oc=5,0.1,Positive,True
