date,title,link,sentiment,sentiment_type,relevant
2023-06-22,Durgesh’s hold continues in SVC Bank; re-elected Chairman unopposed - Indian Cooperative,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmluZGlhbmNvb3BlcmF0aXZlLmNvbS9iYW5rcy9kdXJnZXNocy1ob2xkcy1jb250aW51ZXMtaW4tc3ZjLWJhbmstcmUtZWxlY3RlZC1jaGFpcm1hbi11bm9wcG9zZWQv0gFvaHR0cHM6Ly93d3cuaW5kaWFuY29vcGVyYXRpdmUuY29tL2JhbmtzL2R1cmdlc2hzLWhvbGRzLWNvbnRpbnVlcy1pbi1zdmMtYmFuay1yZS1lbGVjdGVkLWNoYWlybWFuLXVub3Bwb3NlZC9hbXAv?oc=5,0.08,Positive,True
