date,title,link,sentiment,sentiment_type,relevant
2023-05-31,Himadri Speciality Chemical stock surges after acquiring 12.79% stake in an Australian startup | Mint - Mint,https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2hpbWFkcmktc3BlY2lhbGl0eS1jaGVtaWNhbC1zdG9jay1zdXJnZXMtYWZ0ZXItYWNxdWlyaW5nLTEyLTc5LXN0YWtlLWluLWFuLWF1c3RyYWxpYW4tc3RhcnR1cC0xMTY4NTUyNDk2MDA5OC5odG1s0gGnAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvaGltYWRyaS1zcGVjaWFsaXR5LWNoZW1pY2FsLXN0b2NrLXN1cmdlcy1hZnRlci1hY3F1aXJpbmctMTItNzktc3Rha2UtaW4tYW4tYXVzdHJhbGlhbi1zdGFydHVwL2FtcC0xMTY4NTUyNDk2MDA5OC5odG1s?oc=5,0.21,Positive,True
