date,title,link,sentiment,sentiment_type,relevant
2023-05-26,One-time gain sends Jain Irrigation's net up by 251% at ₹977 crore | Mint - Mint,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy9vbmV0aW1lLWdhaW4tc2VuZHMtamFpbi1pcnJpZ2F0aW9ucy1uZXQtdXAtYnktMjUxLWF0LXJzLTk3Ny1jcm9yZS0xMTY4NTExNTEwNjE4MS5odG1s0gGBAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy9vbmV0aW1lLWdhaW4tc2VuZHMtamFpbi1pcnJpZ2F0aW9ucy1uZXQtdXAtYnktMjUxLWF0LXJzLTk3Ny1jcm9yZS9hbXAtMTE2ODUxMTUxMDYxODEuaHRtbA?oc=5,-0.02,Negative,True
