date,title,link,sentiment,sentiment_type,relevant
2023-05-18,Premarket Mover: Infosys Ltd ADR (INFY) Down 0.86% - InvestorsObserver,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmludmVzdG9yc29ic2VydmVyLmNvbS9uZXdzL3N0b2NrLXVwZGF0ZS9wcmVtYXJrZXQtbW92ZXItaW5mb3N5cy1sdGQtYWRyLWluZnktZG93bi0wLTg20gFmaHR0cHM6Ly93d3cuaW52ZXN0b3Jzb2JzZXJ2ZXIuY29tL25ld3Mvc3RvY2stdXBkYXRlL2FtcC9wcmVtYXJrZXQtbW92ZXItaW5mb3N5cy1sdGQtYWRyLWluZnktZG93bi0wLTg2?oc=5,0.05,Positive,True
2023-05-17,"Sensex, Nifty End Lower For The Second Straight Day; Infosys, Kotak, RIL Drag: Market Wrap - BQ Prime",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2Vjb25vbXktZmluYW5jZS9zZW5zZXgtbmlmdHktZW5kLWxvd2VyLWZvci10aGUtc2Vjb25kLXN0cmFpZ2h0LWRheS1pbmZvc3lzLWtvdGFrLXJpbC1kcmFnLW1hcmtldC13cmFw0gGBAWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2FtcC9lY29ub215LWZpbmFuY2Uvc2Vuc2V4LW5pZnR5LWVuZC1sb3dlci1mb3ItdGhlLXNlY29uZC1zdHJhaWdodC1kYXktaW5mb3N5cy1rb3Rhay1yaWwtZHJhZy1tYXJrZXQtd3JhcA?oc=5,0.11,Positive,True
2023-05-17,"Top gainers and losers in trade today: Hero Moto, ITC, IndusInd Bank; Check full list here | Mint - Mint",https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3RvcC1nYWluZXJzLWFuZC1sb3NlcnMtaW4tdHJhZGUtdG9kYXktaGVyby1tb3RvLWl0Yy1pbmR1c2luZC1iYW5rLWNoZWNrLWZ1bGwtbGlzdC1oZXJlLTExNjg0MzE2NTcxMzk1Lmh0bWzSAY4BaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC90b3AtZ2FpbmVycy1hbmQtbG9zZXJzLWluLXRyYWRlLXRvZGF5LWhlcm8tbW90by1pdGMtaW5kdXNpbmQtYmFuay1jaGVjay1mdWxsLWxpc3QtaGVyZS9hbXAtMTE2ODQzMTY1NzEzOTUuaHRtbA?oc=5,0.01,Positive,True
2023-05-17,Share market update: Most active stocks of the day in terms of total traded value - The Economic Times,https://news.google.com/rss/articles/CBMioQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc2hhcmUtbWFya2V0LXVwZGF0ZS1tb3N0LWFjdGl2ZS1zdG9ja3Mtb2YtdGhlLWRheS1pbi10ZXJtcy1vZi10b3RhbC10cmFkZWQtdmFsdWUvYXJ0aWNsZXNob3cvMTAwMjk0MjAxLmNtc9IBpQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvc2hhcmUtbWFya2V0LXVwZGF0ZS1tb3N0LWFjdGl2ZS1zdG9ja3Mtb2YtdGhlLWRheS1pbi10ZXJtcy1vZi10b3RhbC10cmFkZWQtdmFsdWUvYW1wX2FydGljbGVzaG93LzEwMDI5NDIwMS5jbXM?oc=5,0.31,Positive,False
2023-05-11,"Buy Infosys, target price Rs 1278: ICICI Direct - The Economic Times",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9yZWNvcy9idXktaW5mb3N5cy10YXJnZXQtcHJpY2UtcnMtMTI3OC1pY2ljaS1kaXJlY3QvYXJ0aWNsZXNob3cvMTAwMTQ5NjQ1LmNtc9IBfGh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9yZWNvcy9idXktaW5mb3N5cy10YXJnZXQtcHJpY2UtcnMtMTI3OC1pY2ljaS1kaXJlY3QvYW1wX2FydGljbGVzaG93LzEwMDE0OTY0NS5jbXM?oc=5,0.31,Positive,False
