date,title,link,sentiment,sentiment_type,relevant
2023-06-19,Rs 24 to Rs 228: This telecom stock turned into a multibagger in three years; fell in last three sessions - Business Today,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9vcHRpZW11cy1pbmZyYWNvbS1zaGFyZXMtcmlzZS1tdWx0aWJhZ2dlci1yZXR1cm5zLXNlbnNleC0zODYwNjYtMjAyMy0wNi0xOdIBhwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC9tYXJrZXRzL2NvbXBhbnktc3RvY2svc3Rvcnkvb3B0aWVtdXMtaW5mcmFjb20tc2hhcmVzLXJpc2UtbXVsdGliYWdnZXItcmV0dXJucy1zZW5zZXgtMzg2MDY2LTIwMjMtMDYtMTk?oc=5,0.05,Positive,False
