date,title,link,sentiment,sentiment_type,relevant
2023-05-18,Bajaj Holdings shares up 0.21% as Nifty gains - Economic Times,https://news.google.com/rss/articles/CBMihgFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYmFqYWotaG9sZGluZ3Mtc2hhcmVzLXVwLTAtMjEtYXMtbmlmdHktZ2FpbnMvYXJ0aWNsZXNob3cvMTAwMzIyNDIzLmNtc9IBgQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYmFqYWotaG9sZGluZ3Mtc2hhcmVzLXVwLTAtMjEtYXMtbmlmdHktZ2FpbnMvYW1wX2FydGljbGVzaG93LzEwMDMyMjQyMy5jbXM?oc=5,0.33,Positive,False
2023-05-11,Bajaj Holdings shares down 0.22% as Sensex rises - The Economic Times,https://news.google.com/rss/articles/CBMigAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYmFqYWotaG9sZGluZ3Mtc2hhcmVzLWRvd24tMC0yMi1hcy1zZW5zZXgtcmlzZXMvYXJ0aWNsZXNob3cvMTAwMTU0OTg5LmNtc9IBhAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYmFqYWotaG9sZGluZ3Mtc2hhcmVzLWRvd24tMC0yMi1hcy1zZW5zZXgtcmlzZXMvYW1wX2FydGljbGVzaG93LzEwMDE1NDk4OS5jbXM?oc=5,0.32,Positive,False
2023-04-27,"Bajaj Holdings Q4: Consolidated PAT up 22% at ₹1,352.8 cr, dividend declared | Mint - Mint",https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2JhamFqLWhvbGRpbmdzLXE0LWNvbnNvbGlkYXRlZC1wYXQtdXAtMjItYXQtcnMtMS0zNTItOC1jci1kaXZpZGVuZC1kZWNsYXJlZC0xMTY4MjU5ODE3NzU1NC5odG1s0gGVAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvYmFqYWotaG9sZGluZ3MtcTQtY29uc29saWRhdGVkLXBhdC11cC0yMi1hdC1ycy0xLTM1Mi04LWNyLWRpdmlkZW5kLWRlY2xhcmVkL2FtcC0xMTY4MjU5ODE3NzU1NC5odG1s?oc=5,0.18,Positive,False
2023-04-25,Bajaj Holdings shares down 0.64% as Nifty gains - The Economic Times,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9iYWphai1ob2xkaW5ncy1zaGFyZXMtZG93bi0wLTY0LWFzLW5pZnR5LWdhaW5zL2FydGljbGVzaG93Lzk5NzUzNDc1LmNtc9IBggFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3Mvc3RvY2std2F0Y2gvYmFqYWotaG9sZGluZ3Mtc2hhcmVzLWRvd24tMC02NC1hcy1uaWZ0eS1nYWlucy9hbXBfYXJ0aWNsZXNob3cvOTk3NTM0NzUuY21z?oc=5,0.33,Positive,False
2023-05-05,Bajaj Holdings rises 0.06% as Sensex slides - The Economic Times,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9iYWphai1ob2xkaW5ncy1yaXNlcy0wLTA2LWFzLXNlbnNleC1zbGlkZXMvYXJ0aWNsZXNob3cvMTAwMDA0MjIzLmNtc9IBf2h0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9zdG9jay13YXRjaC9iYWphai1ob2xkaW5ncy1yaXNlcy0wLTA2LWFzLXNlbnNleC1zbGlkZXMvYW1wX2FydGljbGVzaG93LzEwMDAwNDIyMy5jbXM?oc=5,0.27,Positive,False
