date,title,link,sentiment,sentiment_type,relevant
2023-06-16,"Bank, Finance lift Sensex by 470 pts, Nifty up 140 pts; TCS, Wipro drag | Mint - Mint",https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zdG9jay1tYXJrZXQtbGl2ZS1zZW5zZXgtbmlmdHktdG8tc3RhcnQtc3Ryb25nLXNneC1uaWZ0eS10cmFkZXMtaGlnaGVyLTExNjg2ODc1OTg5NjE4Lmh0bWzSAYgBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvc3RvY2stbWFya2V0LWxpdmUtc2Vuc2V4LW5pZnR5LXRvLXN0YXJ0LXN0cm9uZy1zZ3gtbmlmdHktdHJhZGVzLWhpZ2hlci9hbXAtMTE2ODY4NzU5ODk2MTguaHRtbA?oc=5,0.11,Positive,True
