date,title,link,sentiment,sentiment_type,relevant
2023-05-18,IndiGo reports record profit in March quarter on robust demand | Mint - Mint,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL2NvbXBhbnktcmVzdWx0cy9pbmRpZ28tcmVwb3J0cy1yZWNvcmQtcHJvZml0LWluLW1hcmNoLXF1YXJ0ZXItb24tcm9idXN0LWRlbWFuZC0xMTY4NDQwNjE5Mjc2MS5odG1s0gGJAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvY29tcGFueS1yZXN1bHRzL2luZGlnby1yZXBvcnRzLXJlY29yZC1wcm9maXQtaW4tbWFyY2gtcXVhcnRlci1vbi1yb2J1c3QtZGVtYW5kL2FtcC0xMTY4NDQwNjE5Mjc2MS5odG1s?oc=5,0.06,Positive,False
2023-05-18,IndiGo posts record profit for Q4 as air travel booms | Mint - Mint,https://news.google.com/rss/articles/CBMiowFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3MvaW5kaWdvLXJlcG9ydHMtcmVjb3JkLXByb2ZpdC1vZi05MTktMi1jcm9yZS1hcy1haXItdHJhdmVsLWJvb21zLWFpbXMtdG8tZG91YmxlLWluLXNpemUtYnktZW5kLW9mLWRlY2FkZS0xMTY4NDQzNDMxNzEzOC5odG1s0gGnAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy9pbmRpZ28tcmVwb3J0cy1yZWNvcmQtcHJvZml0LW9mLTkxOS0yLWNyb3JlLWFzLWFpci10cmF2ZWwtYm9vbXMtYWltcy10by1kb3VibGUtaW4tc2l6ZS1ieS1lbmQtb2YtZGVjYWRlL2FtcC0xMTY4NDQzNDMxNzEzOC5odG1s?oc=5,0.13,Positive,True
2023-05-18,IndiGo reports profit of Rs. 919 crore in Jan-Mar - ETInfra.com,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vaW5mcmEuZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL2F2aWF0aW9uL2luZGlnby1yZXBvcnRzLXByb2ZpdC1vZi1ycy05MTktY3JvcmUtaW4tamFuLW1hci8xMDAzMzA1NDfSAQA?oc=5,0.24,Positive,False
2023-05-18,IndiGo’s net profit at Rs 919 crore in March quarter; revenue jumps 76.5% - The Indian Express,https://news.google.com/rss/articles/CBMihAFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvYnVzaW5lc3MvY29tcGFuaWVzL2luZGlnb3MtbmV0LXByb2ZpdC1hdC1ycy05MTktY3JvcmUtaW4tbWFyY2gtcXVhcnRlci1yZXZlbnVlLWp1bXBzLTc2LTUtODYxNjYzMi_SAYkBaHR0cHM6Ly9pbmRpYW5leHByZXNzLmNvbS9hcnRpY2xlL2J1c2luZXNzL2NvbXBhbmllcy9pbmRpZ29zLW5ldC1wcm9maXQtYXQtcnMtOTE5LWNyb3JlLWluLW1hcmNoLXF1YXJ0ZXItcmV2ZW51ZS1qdW1wcy03Ni01LTg2MTY2MzIvbGl0ZS8?oc=5,0.03,Positive,True
2023-05-18,Indian carrier IndiGo posts second straight quarterly profit on strong demand - ThePrint,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vdGhlcHJpbnQuaW4vYnVzaW5lc3MvaW5kaWFuLWNhcnJpZXItaW5kaWdvLXBvc3RzLXNlY29uZC1zdHJhaWdodC1xdWFydGVybHktcHJvZml0LW9uLXN0cm9uZy1kZW1hbmQvMTU4MTI5NS_SAXdodHRwczovL3RoZXByaW50LmluL2J1c2luZXNzL2luZGlhbi1jYXJyaWVyLWluZGlnby1wb3N0cy1zZWNvbmQtc3RyYWlnaHQtcXVhcnRlcmx5LXByb2ZpdC1vbi1zdHJvbmctZGVtYW5kLzE1ODEyOTUvP2FtcA?oc=5,0.23,Positive,True
