date,title,link,sentiment,sentiment_type,relevant
2023-05-18,"ITC Q4 Results: Profit surges 23% YoY to Rs 5,175 crore; revenue rises 7% - The Economic Times",https://news.google.com/rss/articles/CBMikgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvaXRjLXE0LXJlc3VsdHMtcHJvZml0LXN1cmdlcy0yMy15b3ktdG8tcnMtNTE3NS1jcm9yZS1yZXZlbnVlLXJpc2VzLTcvYXJ0aWNsZXNob3cvMTAwMzI2NzU3LmNtc9IBlgFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvZWFybmluZ3MvaXRjLXE0LXJlc3VsdHMtcHJvZml0LXN1cmdlcy0yMy15b3ktdG8tcnMtNTE3NS1jcm9yZS1yZXZlbnVlLXJpc2VzLTcvYW1wX2FydGljbGVzaG93LzEwMDMyNjc1Ny5jbXM?oc=5,0.27,Positive,False
2023-05-18,ITC Ltd reports 6.6% jump in Q4 revenue - Exchange4Media,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmV4Y2hhbmdlNG1lZGlhLmNvbS9leHBlcmllbnRpYWwtbWFya2V0aW5nLW5ld3MvaXRjLWx0ZC1yZXBvcnRzLTY2LWp1bXAtaW4tcTQtcmV2ZW51ZS0xMjc0NTYuaHRtbNIBcGh0dHBzOi8vd3d3LmV4Y2hhbmdlNG1lZGlhLmNvbS9hbXAvZXhwZXJpZW50aWFsLW1hcmtldGluZy1uZXdzL2l0Yy1sdGQtcmVwb3J0cy02Ni1qdW1wLWluLXE0LXJldmVudWUtMTI3NDU2Lmh0bWw?oc=5,0.2,Positive,True
2023-05-18,ITC Q4FY23 results preview: Likely to witness growth in cigarette and FMCG businesses - BusinessLine,https://news.google.com/rss/articles/CBMilwFodHRwczovL3d3dy50aGVoaW5kdWJ1c2luZXNzbGluZS5jb20vY29tcGFuaWVzL2l0Yy1xNGZ5MjMtcmVzdWx0cy1wcmV2aWV3LWxpa2VseS10by13aXRuZXNzLWdyb3d0aC1pbi1jaWdhcmV0dGUtYW5kLWZtY2ctYnVzaW5lc3Nlcy9hcnRpY2xlNjY4NjI0NDEuZWNl0gGcAWh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9jb21wYW5pZXMvaXRjLXE0ZnkyMy1yZXN1bHRzLXByZXZpZXctbGlrZWx5LXRvLXdpdG5lc3MtZ3Jvd3RoLWluLWNpZ2FyZXR0ZS1hbmQtZm1jZy1idXNpbmVzc2VzL2FydGljbGU2Njg2MjQ0MS5lY2UvYW1wLw?oc=5,0.06,Positive,True
2023-05-19,"Stocks to Watch: ITC, IndiGo, Nexus Select, Reliance, Bata India | Mint - Mint",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by13YXRjaC1pdGMtaW5kaWdvLW5leHVzLXNlbGVjdC1yZWxpYW5jZS1iYXRhLWluZGlhLTExNjg0NDU1NDM4Nzc0Lmh0bWzSAYUBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9zdG9jay1tYXJrZXQtbmV3cy9zdG9ja3MtdG8td2F0Y2gtaXRjLWluZGlnby1uZXh1cy1zZWxlY3QtcmVsaWFuY2UtYmF0YS1pbmRpYS9hbXAtMTE2ODQ0NTU0Mzg3NzQuaHRtbA?oc=5,0.12,Positive,True
2023-05-18,ITC registers 23 per cent jump in profit after tax in fourth quarter - Telegraph India,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnRlbGVncmFwaGluZGlhLmNvbS9idXNpbmVzcy9pdGMtcmVnaXN0ZXJzLTIzLXBlci1jZW50LWp1bXAtaW4tcHJvZml0LWFmdGVyLXRheC1pbi1mb3VydGgtcXVhcnRlci9jaWQvMTkzNzk0ONIBAA?oc=5,0.15,Positive,True
