date,title,link,sentiment,sentiment_type,relevant
2023-05-27,Info Edge writes off investment in Bijnis; remains upbeat about investing in Indian startups - Economic Times,https://news.google.com/rss/articles/CBMipwFodHRwczovL2Vjb25vbWljdGltZXMuaW5kaWF0aW1lcy5jb20vdGVjaC9zdGFydHVwcy9pbmZvZWRnZS13cml0ZXMtb2ZmLWludmVzdG1lbnQtaW4tYmlqbmlzLXJlbWFpbnMtdXBiZWF0LWFib3V0LWludmVzdGluZy1pbi1pbmRpYW4tc3RhcnR1cHMvYXJ0aWNsZXNob3cvMTAwNTQ1NTk0LmNtc9IBogFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC9zdGFydHVwcy9pbmZvZWRnZS13cml0ZXMtb2ZmLWludmVzdG1lbnQtaW4tYmlqbmlzLXJlbWFpbnMtdXBiZWF0LWFib3V0LWludmVzdGluZy1pbi1pbmRpYW4tc3RhcnR1cHMvYW1wX2FydGljbGVzaG93LzEwMDU0NTU5NC5jbXM?oc=5,0.19,Positive,False
