date,title,link,sentiment,sentiment_type,relevant
2023-05-03,"Astec LifeSciences reports net loss of ₹5 Cr down by 111.6% YoY in Q4, Board declares dividend | Mint - Mint",https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2FzdGVjLWxpZmVzY2llbmNlcy1yZXBvcnRzLW5ldC1sb3NzLW9mLXJzLTUtY3ItZG93bi1ieS0xMTEtNi15b3ktaW4tcTQtYm9hcmQtZGVjbGFyZXMtZGl2aWRlbmQtMTE2ODMxMjgxMTczNzYuaHRtbNIBqAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2FzdGVjLWxpZmVzY2llbmNlcy1yZXBvcnRzLW5ldC1sb3NzLW9mLXJzLTUtY3ItZG93bi1ieS0xMTEtNi15b3ktaW4tcTQtYm9hcmQtZGVjbGFyZXMtZGl2aWRlbmQvYW1wLTExNjgzMTI4MTE3Mzc2Lmh0bWw?oc=5,0.05,Positive,True
