date,title,link,sentiment,sentiment_type,relevant
2023-06-16,"CDSL shares may see more upside driven by investor participation, say analysts | Mint - Mint",https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL2Nkc2wtc2hhcmVzLW1heS1zZWUtbW9yZS11cHNpZGUtZHJpdmVuLWJ5LWludmVzdG9yLXBhcnRpY2lwYXRpb24tc2F5LWFuYWx5c3RzLTExNjg2OTAxMTg2NDczLmh0bWzSAZcBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9zdG9jay1tYXJrZXQtbmV3cy9jZHNsLXNoYXJlcy1tYXktc2VlLW1vcmUtdXBzaWRlLWRyaXZlbi1ieS1pbnZlc3Rvci1wYXJ0aWNpcGF0aW9uLXNheS1hbmFseXN0cy9hbXAtMTE2ODY5MDExODY0NzMuaHRtbA?oc=5,0.16,Positive,False
